STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,time
-48.00,18.00,470.00,530.00,0.60,2.75,3.10,0.02,14:05:19.549071
-48.00,18.00,470.00,530.00,0.60,2.75,3.10,0.02,14:05:19.776327
-48.00,18.00,470.00,530.00,0.60,2.75,3.10,0.02,14:05:20.016584
-48.00,18.00,470.00,530.00,0.60,2.75,3.10,0.02,14:05:20.216088
-48.00,18.00,470.00,530.00,0.60,2.75,3.10,0.02,14:05:20.415824
-48.00,18.00,470.00,530.00,0.60,2.75,3.10,0.02,14:05:20.618903
-48.00,18.00,470.00,530.00,0.60,2.75,3.10,0.02,14:05:20.816451
-48.00,18.00,470.00,530.00,0.60,2.75,3.10,0.02,14:05:21.016717
-106.00,18.00,1720.00,530.00,0.58,2.75,3.10,0.03,14:05:21.225873
-106.00,18.00,1720.00,530.00,0.58,2.75,3.10,0.03,14:05:21.425678
-106.00,18.00,1720.00,530.00,0.58,2.75,3.10,0.03,14:05:21.646468
-106.00,18.00,1720.00,530.00,0.58,2.75,3.10,0.03,14:05:21.846223
-106.00,18.00,1720.00,530.00,0.58,2.75,3.10,0.03,14:05:22.046419
-106.00,18.00,1720.00,530.00,0.58,2.75,3.10,0.03,14:05:22.256396
-106.00,18.00,1720.00,530.00,0.58,2.75,3.10,0.03,14:05:22.466181
-106.00,18.00,1720.00,530.00,0.58,2.75,3.10,0.03,14:05:22.676470
-828.00,18.00,740.00,530.00,0.57,2.80,3.11,0.02,14:05:22.876189
-828.00,18.00,740.00,530.00,0.57,2.80,3.11,0.02,14:05:23.116064
-828.00,18.00,740.00,530.00,0.57,2.80,3.11,0.02,14:05:23.316117
-828.00,18.00,740.00,530.00,0.57,2.80,3.11,0.02,14:05:23.516544
-828.00,18.00,740.00,530.00,0.57,2.80,3.11,0.02,14:05:23.716719
-828.00,18.00,740.00,530.00,0.57,2.80,3.11,0.02,14:05:23.926096
-828.00,18.00,740.00,530.00,0.57,2.80,3.11,0.02,14:05:24.135929
-644.00,18.00,720.00,540.00,0.55,2.83,3.11,0.02,14:05:24.346515
-644.00,18.00,720.00,540.00,0.55,2.83,3.11,0.02,14:05:24.538045
-644.00,18.00,720.00,540.00,0.55,2.83,3.11,0.02,14:05:24.746788
-644.00,18.00,720.00,540.00,0.55,2.83,3.11,0.02,14:05:24.946840
-644.00,18.00,720.00,540.00,0.55,2.83,3.11,0.02,14:05:25.146110
-644.00,18.00,720.00,540.00,0.55,2.83,3.11,0.02,14:05:25.336453
-644.00,18.00,720.00,540.00,0.55,2.83,3.11,0.02,14:05:25.536181
-644.00,18.00,720.00,540.00,0.55,2.83,3.11,0.02,14:05:25.745933
-644.00,18.00,720.00,540.00,0.55,2.83,3.11,0.02,14:05:25.948492
-48.00,18.00,1120.00,530.00,0.56,2.79,3.09,0.03,14:05:26.156316
-48.00,18.00,1120.00,530.00,0.56,2.79,3.09,0.03,14:05:26.356634
-48.00,18.00,1120.00,530.00,0.56,2.79,3.09,0.03,14:05:26.556358
-48.00,18.00,1120.00,530.00,0.56,2.79,3.09,0.03,14:05:26.776561
-48.00,18.00,1120.00,530.00,0.56,2.79,3.09,0.03,14:05:27.046756
-48.00,18.00,1120.00,530.00,0.56,2.79,3.09,0.03,14:05:27.246472
-48.00,18.00,1120.00,530.00,0.56,2.79,3.09,0.03,14:05:27.445924
-48.00,18.00,1120.00,530.00,0.56,2.79,3.09,0.03,14:05:27.656931
-452.00,18.00,1770.00,530.00,0.57,2.79,3.10,0.04,14:05:27.856332
-452.00,18.00,1770.00,530.00,0.57,2.79,3.10,0.04,14:05:28.056632
-452.00,18.00,1770.00,530.00,0.57,2.79,3.10,0.04,14:05:28.276760
-452.00,18.00,1770.00,530.00,0.57,2.79,3.10,0.04,14:05:28.516802
-452.00,18.00,1770.00,530.00,0.57,2.79,3.10,0.04,14:05:28.717358
-452.00,18.00,1770.00,530.00,0.57,2.79,3.10,0.04,14:05:28.926449
-452.00,18.00,1770.00,530.00,0.57,2.79,3.10,0.04,14:05:29.116753
-452.00,18.00,1770.00,530.00,0.57,2.79,3.10,0.04,14:05:29.316618
-22.00,18.00,2130.00,530.00,0.57,2.75,3.09,0.05,14:05:29.527020
-22.00,18.00,2130.00,530.00,0.57,2.75,3.09,0.05,14:05:29.736796
-22.00,18.00,2130.00,530.00,0.57,2.75,3.09,0.05,14:05:29.946475
-22.00,18.00,2130.00,530.00,0.57,2.75,3.09,0.05,14:05:30.146353
-22.00,18.00,2130.00,530.00,0.57,2.75,3.09,0.05,14:05:30.346498
-22.00,18.00,2130.00,530.00,0.57,2.75,3.09,0.05,14:05:30.559802
-22.00,18.00,2130.00,530.00,0.57,2.75,3.09,0.05,14:05:30.760333
-22.00,18.00,2130.00,530.00,0.57,2.75,3.09,0.05,14:05:30.958359
505.00,18.00,2450.00,530.00,0.58,2.76,3.09,0.05,14:05:31.186451
505.00,18.00,2450.00,530.00,0.58,2.76,3.09,0.05,14:05:31.426984
505.00,18.00,2450.00,530.00,0.58,2.76,3.09,0.05,14:05:31.636741
505.00,18.00,2450.00,530.00,0.58,2.76,3.09,0.05,14:05:31.836701
505.00,18.00,2450.00,530.00,0.58,2.76,3.09,0.05,14:05:32.046608
505.00,18.00,2450.00,530.00,0.58,2.76,3.09,0.05,14:05:32.256680
505.00,18.00,2450.00,530.00,0.58,2.76,3.09,0.05,14:05:32.462302
505.00,18.00,2450.00,530.00,0.58,2.76,3.09,0.05,14:05:32.656851
-539.00,18.00,1790.00,540.00,0.58,2.77,3.10,0.06,14:05:32.858292
-539.00,18.00,1790.00,540.00,0.58,2.77,3.10,0.06,14:05:33.046262
-539.00,18.00,1790.00,540.00,0.58,2.77,3.10,0.06,14:05:33.236247
-539.00,18.00,1790.00,540.00,0.58,2.77,3.10,0.06,14:05:33.446328
-539.00,18.00,1790.00,540.00,0.58,2.77,3.10,0.06,14:05:33.646827
-539.00,18.00,1790.00,540.00,0.58,2.77,3.10,0.06,14:05:33.846795
-539.00,18.00,1790.00,540.00,0.58,2.77,3.10,0.06,14:05:34.046876
-539.00,18.00,1790.00,540.00,0.58,2.77,3.10,0.06,14:05:34.257198
-587.00,18.00,2330.00,530.00,0.57,2.75,3.10,0.06,14:05:34.456632
-587.00,18.00,2330.00,530.00,0.57,2.75,3.10,0.06,14:05:34.666775
-587.00,18.00,2330.00,530.00,0.57,2.75,3.10,0.06,14:05:34.856122
-587.00,18.00,2330.00,530.00,0.57,2.75,3.10,0.06,14:05:35.056974
-587.00,18.00,2330.00,530.00,0.57,2.75,3.10,0.06,14:05:35.266567
-587.00,18.00,2330.00,530.00,0.57,2.75,3.10,0.06,14:05:35.486842
-587.00,18.00,2330.00,530.00,0.57,2.75,3.10,0.06,14:05:35.726333
-587.00,18.00,2330.00,530.00,0.57,2.75,3.10,0.06,14:05:35.936741
-598.00,18.00,2380.00,530.00,0.57,2.73,3.10,0.06,14:05:36.136454
-598.00,18.00,2380.00,530.00,0.57,2.73,3.10,0.06,14:05:36.346142
-598.00,18.00,2380.00,530.00,0.57,2.73,3.10,0.06,14:05:36.546787
-598.00,18.00,2380.00,530.00,0.57,2.73,3.10,0.06,14:05:36.747005
-598.00,18.00,2380.00,530.00,0.57,2.73,3.10,0.06,14:05:36.966477
-598.00,18.00,2380.00,530.00,0.57,2.73,3.10,0.06,14:05:37.197010
-598.00,18.00,2380.00,530.00,0.57,2.73,3.10,0.06,14:05:37.426480
-598.00,18.00,2380.00,530.00,0.57,2.73,3.10,0.06,14:05:37.627051
-942.00,18.00,1320.00,530.00,0.56,2.73,3.10,0.05,14:05:37.826914
-942.00,18.00,1320.00,530.00,0.56,2.73,3.10,0.05,14:05:38.036824
-942.00,18.00,1320.00,530.00,0.56,2.73,3.10,0.05,14:05:38.236475
-942.00,18.00,1320.00,530.00,0.56,2.73,3.10,0.05,14:05:38.436535
-942.00,18.00,1320.00,530.00,0.56,2.73,3.10,0.05,14:05:38.637630
-942.00,18.00,1320.00,530.00,0.56,2.73,3.10,0.05,14:05:38.837723
-942.00,18.00,1320.00,530.00,0.56,2.73,3.10,0.05,14:05:39.037119
-942.00,18.00,1320.00,530.00,0.56,2.73,3.10,0.05,14:05:39.247146
-441.00,18.00,2340.00,530.00,0.56,2.72,3.09,0.05,14:05:39.446277
-441.00,18.00,2340.00,530.00,0.56,2.72,3.09,0.05,14:05:39.648552
-441.00,18.00,2340.00,530.00,0.56,2.72,3.09,0.05,14:05:39.857151
-441.00,18.00,2340.00,530.00,0.56,2.72,3.09,0.05,14:05:40.057240
-441.00,18.00,2340.00,530.00,0.56,2.72,3.09,0.05,14:05:40.256725
-441.00,18.00,2340.00,530.00,0.56,2.72,3.09,0.05,14:05:40.456750
-441.00,18.00,2340.00,530.00,0.56,2.72,3.09,0.05,14:05:40.668424
-441.00,18.00,2340.00,530.00,0.56,2.72,3.09,0.05,14:05:40.867570
801.00,18.00,1860.00,530.00,0.60,2.71,3.09,0.06,14:05:41.067899
801.00,18.00,1860.00,530.00,0.60,2.71,3.09,0.06,14:05:41.287331
801.00,18.00,1860.00,530.00,0.60,2.71,3.09,0.06,14:05:41.526694
801.00,18.00,1860.00,530.00,0.60,2.71,3.09,0.06,14:05:41.727220
801.00,18.00,1860.00,530.00,0.60,2.71,3.09,0.06,14:05:41.946696
801.00,18.00,1860.00,530.00,0.60,2.71,3.09,0.06,14:05:42.147621
801.00,18.00,1860.00,530.00,0.60,2.71,3.09,0.06,14:05:42.347262
900.00,18.00,1340.00,520.00,0.60,2.73,3.09,0.05,14:05:42.556914
900.00,18.00,1340.00,520.00,0.60,2.73,3.09,0.05,14:05:42.756728
900.00,18.00,1340.00,520.00,0.60,2.73,3.09,0.05,14:05:42.957279
900.00,18.00,1340.00,520.00,0.60,2.73,3.09,0.05,14:05:43.156918
900.00,18.00,1340.00,520.00,0.60,2.73,3.09,0.05,14:05:43.357365
900.00,18.00,1340.00,520.00,0.60,2.73,3.09,0.05,14:05:43.556660
900.00,18.00,1340.00,520.00,0.60,2.73,3.09,0.05,14:05:43.746803
900.00,18.00,1340.00,520.00,0.60,2.73,3.09,0.05,14:05:43.957066
900.00,18.00,1340.00,520.00,0.60,2.73,3.09,0.05,14:05:44.156629
91.00,18.00,1260.00,520.00,0.60,2.78,3.09,0.04,14:05:44.358058
91.00,18.00,1260.00,520.00,0.60,2.78,3.09,0.04,14:05:44.556704
91.00,18.00,1260.00,520.00,0.60,2.78,3.09,0.04,14:05:44.757201
91.00,18.00,1260.00,520.00,0.60,2.78,3.09,0.04,14:05:44.966525
91.00,18.00,1260.00,520.00,0.60,2.78,3.09,0.04,14:05:45.263321
91.00,18.00,1260.00,520.00,0.60,2.78,3.09,0.04,14:05:45.636504
91.00,18.00,1260.00,520.00,0.60,2.78,3.09,0.04,14:05:45.846522
91.00,18.00,1260.00,520.00,0.60,2.78,3.09,0.04,14:05:46.046788
-424.00,18.00,1160.00,530.00,0.59,2.79,3.09,0.05,14:05:46.256507
-424.00,18.00,1160.00,530.00,0.59,2.79,3.09,0.05,14:05:46.458203
-424.00,18.00,1160.00,530.00,0.59,2.79,3.09,0.05,14:05:46.656686
-424.00,18.00,1160.00,530.00,0.59,2.79,3.09,0.05,14:05:46.866880
-424.00,18.00,1160.00,530.00,0.59,2.79,3.09,0.05,14:05:47.069490
-424.00,18.00,1160.00,530.00,0.59,2.79,3.09,0.05,14:05:47.266966
-424.00,18.00,1160.00,530.00,0.59,2.79,3.09,0.05,14:05:47.467087
-424.00,18.00,1160.00,530.00,0.59,2.79,3.09,0.05,14:05:47.676926
202.00,18.00,2370.00,530.00,0.59,2.78,3.11,0.05,14:05:47.958307
202.00,18.00,2370.00,530.00,0.59,2.78,3.11,0.05,14:05:48.157458
202.00,18.00,2370.00,530.00,0.59,2.78,3.11,0.05,14:05:48.357233
202.00,18.00,2370.00,530.00,0.59,2.78,3.11,0.05,14:05:48.557466
202.00,18.00,2370.00,530.00,0.59,2.78,3.11,0.05,14:05:48.757584
202.00,18.00,2370.00,530.00,0.59,2.78,3.11,0.05,14:05:48.957199
202.00,18.00,2370.00,530.00,0.59,2.78,3.11,0.05,14:05:49.157224
202.00,18.00,2370.00,530.00,0.59,2.78,3.11,0.05,14:05:49.357286
895.00,18.00,2910.00,530.00,0.58,2.72,3.08,0.03,14:05:49.557222
895.00,18.00,2910.00,530.00,0.58,2.72,3.08,0.03,14:05:49.757082
895.00,18.00,2910.00,530.00,0.58,2.72,3.08,0.03,14:05:49.967118
895.00,18.00,2910.00,530.00,0.58,2.72,3.08,0.03,14:05:50.167106
895.00,18.00,2910.00,530.00,0.58,2.72,3.08,0.03,14:05:50.376648
895.00,18.00,2910.00,530.00,0.58,2.72,3.08,0.03,14:05:50.647079
895.00,18.00,2910.00,530.00,0.58,2.72,3.08,0.03,14:05:50.846561
895.00,18.00,2910.00,530.00,0.58,2.72,3.08,0.03,14:05:51.047057
984.00,18.00,1950.00,530.00,0.59,2.73,3.08,0.03,14:05:51.247220
984.00,18.00,1950.00,530.00,0.59,2.73,3.08,0.03,14:05:51.447581
984.00,18.00,1950.00,530.00,0.59,2.73,3.08,0.03,14:05:51.647575
984.00,18.00,1950.00,530.00,0.59,2.73,3.08,0.03,14:05:51.857484
984.00,18.00,1950.00,530.00,0.59,2.73,3.08,0.03,14:05:52.056989
984.00,18.00,1950.00,530.00,0.59,2.73,3.08,0.03,14:05:52.257284
984.00,18.00,1950.00,530.00,0.59,2.73,3.08,0.03,14:05:52.457025
984.00,18.00,1950.00,530.00,0.59,2.73,3.08,0.03,14:05:52.647598
999.00,18.00,1760.00,540.00,0.59,2.73,3.09,0.04,14:05:52.847502
999.00,18.00,1760.00,540.00,0.59,2.73,3.09,0.04,14:05:53.057565
999.00,18.00,1760.00,540.00,0.59,2.73,3.09,0.04,14:05:53.267773
999.00,18.00,1760.00,540.00,0.59,2.73,3.09,0.04,14:05:53.478168
999.00,18.00,1760.00,540.00,0.59,2.73,3.09,0.04,14:05:53.677663
999.00,18.00,1760.00,540.00,0.59,2.73,3.09,0.04,14:05:53.927600
999.00,18.00,1760.00,540.00,0.59,2.73,3.09,0.04,14:05:54.147062
999.00,18.00,1760.00,540.00,0.59,2.73,3.09,0.04,14:05:54.356887
999.00,18.00,1760.00,520.00,0.57,2.74,3.09,0.04,14:05:54.557756
999.00,18.00,1760.00,520.00,0.57,2.74,3.09,0.04,14:05:54.757642
999.00,18.00,1760.00,520.00,0.57,2.74,3.09,0.04,14:05:54.967500
999.00,18.00,1760.00,520.00,0.57,2.74,3.09,0.04,14:05:55.177484
999.00,18.00,1760.00,520.00,0.57,2.74,3.09,0.04,14:05:55.417244
999.00,18.00,1760.00,520.00,0.57,2.74,3.09,0.04,14:05:55.647301
999.00,18.00,1760.00,520.00,0.57,2.74,3.09,0.04,14:05:55.856854
999.00,18.00,1760.00,520.00,0.57,2.74,3.09,0.04,14:05:56.067722
1002.00,18.00,1710.00,530.00,0.58,2.77,3.10,0.03,14:05:56.267575
1002.00,18.00,1710.00,530.00,0.58,2.77,3.10,0.03,14:05:56.466980
1002.00,18.00,1710.00,530.00,0.58,2.77,3.10,0.03,14:05:56.667330
1002.00,18.00,1710.00,530.00,0.58,2.77,3.10,0.03,14:05:56.877300
1002.00,18.00,1710.00,530.00,0.58,2.77,3.10,0.03,14:05:57.077402
1002.00,18.00,1710.00,530.00,0.58,2.77,3.10,0.03,14:05:57.320238
1002.00,18.00,1710.00,530.00,0.58,2.77,3.10,0.03,14:05:57.537344
1002.00,18.00,1710.00,530.00,0.58,2.77,3.10,0.03,14:05:57.747407
801.00,18.00,820.00,520.00,0.57,2.75,3.10,0.04,14:05:57.957267
801.00,18.00,820.00,520.00,0.57,2.75,3.10,0.04,14:05:58.158731
801.00,18.00,820.00,520.00,0.57,2.75,3.10,0.04,14:05:58.367704
801.00,18.00,820.00,520.00,0.57,2.75,3.10,0.04,14:05:58.577654
801.00,18.00,820.00,520.00,0.57,2.75,3.10,0.04,14:05:58.817159
801.00,18.00,820.00,520.00,0.57,2.75,3.10,0.04,14:05:59.037821
801.00,18.00,820.00,520.00,0.57,2.75,3.10,0.04,14:05:59.247047
801.00,18.00,820.00,520.00,0.57,2.75,3.10,0.04,14:05:59.447544
328.00,18.00,1760.00,520.00,0.57,2.77,3.11,0.05,14:05:59.647300
328.00,18.00,1760.00,520.00,0.57,2.77,3.11,0.05,14:05:59.847007
328.00,18.00,1760.00,520.00,0.57,2.77,3.11,0.05,14:06:00.047172
328.00,18.00,1760.00,520.00,0.57,2.77,3.11,0.05,14:06:00.247524
328.00,18.00,1760.00,520.00,0.57,2.77,3.11,0.05,14:06:00.447398
328.00,18.00,1760.00,520.00,0.57,2.77,3.11,0.05,14:06:00.647517
328.00,18.00,1760.00,520.00,0.57,2.77,3.11,0.05,14:06:00.847698
-21.00,18.00,1780.00,540.00,0.56,2.75,3.12,0.05,14:06:01.061472
-21.00,18.00,1780.00,540.00,0.56,2.75,3.12,0.05,14:06:01.267811
-21.00,18.00,1780.00,540.00,0.56,2.75,3.12,0.05,14:06:01.467631
-21.00,18.00,1780.00,540.00,0.56,2.75,3.12,0.05,14:06:01.677497
-21.00,18.00,1780.00,540.00,0.56,2.75,3.12,0.05,14:06:01.977522
-21.00,18.00,1780.00,540.00,0.56,2.75,3.12,0.05,14:06:02.337912
-21.00,18.00,1780.00,540.00,0.56,2.75,3.12,0.05,14:06:02.547283
-21.00,18.00,1780.00,540.00,0.56,2.75,3.12,0.05,14:06:02.747574
-21.00,18.00,1780.00,540.00,0.56,2.75,3.12,0.05,14:06:02.960713
-103.00,18.00,1550.00,540.00,0.54,2.68,3.10,0.04,14:06:03.157575
-103.00,18.00,1550.00,540.00,0.54,2.68,3.10,0.04,14:06:03.357903
-103.00,18.00,1550.00,540.00,0.54,2.68,3.10,0.04,14:06:03.567340
-103.00,18.00,1550.00,540.00,0.54,2.68,3.10,0.04,14:06:03.757677
-103.00,18.00,1550.00,540.00,0.54,2.68,3.10,0.04,14:06:03.958063
-103.00,18.00,1550.00,540.00,0.54,2.68,3.10,0.04,14:06:04.157587
-103.00,18.00,1550.00,540.00,0.54,2.68,3.10,0.04,14:06:04.367983
-103.00,18.00,1550.00,540.00,0.54,2.68,3.10,0.04,14:06:04.567449
-102.00,18.00,1050.00,530.00,0.54,2.56,3.10,0.04,14:06:04.767294
-102.00,18.00,1050.00,530.00,0.54,2.56,3.10,0.04,14:06:04.977498
-102.00,18.00,1050.00,530.00,0.54,2.56,3.10,0.04,14:06:05.177877
-102.00,18.00,1050.00,530.00,0.54,2.56,3.10,0.04,14:06:05.417344
-102.00,18.00,1050.00,530.00,0.54,2.56,3.10,0.04,14:06:05.637303
-102.00,18.00,1050.00,530.00,0.54,2.56,3.10,0.04,14:06:05.847657
-102.00,18.00,1050.00,530.00,0.54,2.56,3.10,0.04,14:06:06.057501
-101.00,18.00,540.00,510.00,0.57,2.61,3.08,0.06,14:06:06.267334
-101.00,18.00,540.00,510.00,0.57,2.61,3.08,0.06,14:06:06.477663
-101.00,18.00,540.00,510.00,0.57,2.61,3.08,0.06,14:06:06.678167
-101.00,18.00,540.00,510.00,0.57,2.61,3.08,0.06,14:06:06.980486
-101.00,18.00,540.00,510.00,0.57,2.61,3.08,0.06,14:06:07.337221
-101.00,18.00,540.00,510.00,0.57,2.61,3.08,0.06,14:06:07.547829
-101.00,18.00,540.00,510.00,0.57,2.61,3.08,0.06,14:06:07.747117
-101.00,18.00,540.00,510.00,0.57,2.61,3.08,0.06,14:06:07.957963
-101.00,18.00,540.00,510.00,0.57,2.61,3.08,0.06,14:06:08.157821
-152.00,18.00,540.00,530.00,0.60,2.67,3.09,0.06,14:06:08.358001
-152.00,18.00,540.00,530.00,0.60,2.67,3.09,0.06,14:06:08.567928
-152.00,18.00,540.00,530.00,0.60,2.67,3.09,0.06,14:06:08.777689
-152.00,18.00,540.00,530.00,0.60,2.67,3.09,0.06,14:06:09.017772
-152.00,18.00,540.00,530.00,0.60,2.67,3.09,0.06,14:06:09.238316
-152.00,18.00,540.00,530.00,0.60,2.67,3.09,0.06,14:06:09.447382
-152.00,18.00,540.00,530.00,0.60,2.67,3.09,0.06,14:06:09.647970
-152.00,18.00,540.00,530.00,0.60,2.67,3.09,0.06,14:06:09.847554
-216.00,18.00,680.00,530.00,0.61,2.67,3.09,0.05,14:06:10.047854
-216.00,18.00,680.00,530.00,0.61,2.67,3.09,0.05,14:06:10.248001
-216.00,18.00,680.00,530.00,0.61,2.67,3.09,0.05,14:06:10.447805
-216.00,18.00,680.00,530.00,0.61,2.67,3.09,0.05,14:06:10.647475
-216.00,18.00,680.00,530.00,0.61,2.67,3.09,0.05,14:06:10.847562
-216.00,18.00,680.00,530.00,0.61,2.67,3.09,0.05,14:06:11.047660
-216.00,18.00,680.00,530.00,0.61,2.67,3.09,0.05,14:06:11.247730
-302.00,18.00,480.00,530.00,0.61,2.67,3.08,0.07,14:06:11.458024
-302.00,18.00,480.00,530.00,0.61,2.67,3.08,0.07,14:06:11.657548
-302.00,18.00,480.00,530.00,0.61,2.67,3.08,0.07,14:06:11.857545
-302.00,18.00,480.00,530.00,0.61,2.67,3.08,0.07,14:06:12.057633
-302.00,18.00,480.00,530.00,0.61,2.67,3.08,0.07,14:06:12.257865
-302.00,18.00,480.00,530.00,0.61,2.67,3.08,0.07,14:06:12.457463
-302.00,18.00,480.00,530.00,0.61,2.67,3.08,0.07,14:06:12.668126
-302.00,18.00,480.00,530.00,0.61,2.67,3.08,0.07,14:06:12.867552
-302.00,18.00,480.00,530.00,0.61,2.67,3.08,0.07,14:06:13.068068
-290.00,18.00,800.00,530.00,0.61,2.68,3.09,0.07,14:06:13.267927
-290.00,18.00,800.00,530.00,0.61,2.68,3.09,0.07,14:06:13.458401
-290.00,18.00,800.00,530.00,0.61,2.68,3.09,0.07,14:06:13.668257
-290.00,18.00,800.00,530.00,0.61,2.68,3.09,0.07,14:06:13.868083
-290.00,18.00,800.00,530.00,0.61,2.68,3.09,0.07,14:06:14.077951
-290.00,18.00,800.00,530.00,0.61,2.68,3.09,0.07,14:06:14.277583
-290.00,18.00,800.00,530.00,0.61,2.68,3.09,0.07,14:06:14.477684
-290.00,18.00,800.00,530.00,0.61,2.68,3.09,0.07,14:06:14.718513
-91.00,18.00,580.00,520.00,0.61,2.67,3.07,0.07,14:06:14.948312
-91.00,18.00,580.00,520.00,0.61,2.67,3.07,0.07,14:06:15.158210
-91.00,18.00,580.00,520.00,0.61,2.67,3.07,0.07,14:06:15.367810
-91.00,18.00,580.00,520.00,0.61,2.67,3.07,0.07,14:06:15.567618
-91.00,18.00,580.00,520.00,0.61,2.67,3.07,0.07,14:06:15.768473
-91.00,18.00,580.00,520.00,0.61,2.67,3.07,0.07,14:06:15.968392
-91.00,18.00,580.00,520.00,0.61,2.67,3.07,0.07,14:06:16.168030
-91.00,18.00,580.00,520.00,0.61,2.67,3.07,0.07,14:06:16.378300
-100.00,18.00,180.00,530.00,0.61,2.68,3.08,0.06,14:06:16.647778
-100.00,18.00,180.00,530.00,0.61,2.68,3.08,0.06,14:06:16.847649
-100.00,18.00,180.00,530.00,0.61,2.68,3.08,0.06,14:06:17.048280
-100.00,18.00,180.00,530.00,0.61,2.68,3.08,0.06,14:06:17.248264
-100.00,18.00,180.00,530.00,0.61,2.68,3.08,0.06,14:06:17.458290
-100.00,18.00,180.00,530.00,0.61,2.68,3.08,0.06,14:06:17.658071
-100.00,18.00,180.00,530.00,0.61,2.68,3.08,0.06,14:06:17.857695
-100.00,18.00,180.00,530.00,0.61,2.68,3.08,0.06,14:06:18.067871
-100.00,18.00,90.00,520.00,0.60,2.65,3.08,0.06,14:06:18.267735
-100.00,18.00,90.00,520.00,0.60,2.65,3.08,0.06,14:06:18.468295
-100.00,18.00,90.00,520.00,0.60,2.65,3.08,0.06,14:06:18.678350
-100.00,18.00,90.00,520.00,0.60,2.65,3.08,0.06,14:06:18.878188
-100.00,18.00,90.00,520.00,0.60,2.65,3.08,0.06,14:06:19.077745
-100.00,18.00,90.00,520.00,0.60,2.65,3.08,0.06,14:06:19.348437
-100.00,18.00,90.00,520.00,0.60,2.65,3.08,0.06,14:06:19.548121
-100.00,18.00,90.00,520.00,0.60,2.65,3.08,0.06,14:06:19.748728
-100.00,18.00,160.00,520.00,0.60,2.64,3.08,0.07,14:06:19.957677
-100.00,18.00,160.00,520.00,0.60,2.64,3.08,0.07,14:06:20.157993
-100.00,18.00,160.00,520.00,0.60,2.64,3.08,0.07,14:06:20.368560
-100.00,18.00,160.00,520.00,0.60,2.64,3.08,0.07,14:06:20.568501
-100.00,18.00,160.00,520.00,0.60,2.64,3.08,0.07,14:06:20.767957
-100.00,18.00,160.00,520.00,0.60,2.64,3.08,0.07,14:06:20.968555
-100.00,18.00,160.00,520.00,0.60,2.64,3.08,0.07,14:06:21.168140
-100.00,18.00,160.00,520.00,0.60,2.64,3.08,0.07,14:06:21.358004
-100.00,18.00,210.00,530.00,0.59,2.64,3.10,0.08,14:06:21.558194
-100.00,18.00,210.00,530.00,0.59,2.64,3.10,0.08,14:06:21.768067
-100.00,18.00,210.00,530.00,0.59,2.64,3.10,0.08,14:06:21.977840
-100.00,18.00,210.00,530.00,0.59,2.64,3.10,0.08,14:06:22.218325
-100.00,18.00,210.00,530.00,0.59,2.64,3.10,0.08,14:06:22.437845
-100.00,18.00,210.00,530.00,0.59,2.64,3.10,0.08,14:06:22.647633
-100.00,18.00,210.00,530.00,0.59,2.64,3.10,0.08,14:06:22.848452
-100.00,18.00,210.00,530.00,0.59,2.64,3.10,0.08,14:06:23.048605
-100.00,18.00,170.00,520.00,0.59,2.63,3.10,0.08,14:06:23.248252
-100.00,18.00,170.00,520.00,0.59,2.63,3.10,0.08,14:06:23.448171
-100.00,18.00,170.00,520.00,0.59,2.63,3.10,0.08,14:06:23.648479
-100.00,18.00,170.00,520.00,0.59,2.63,3.10,0.08,14:06:23.847806
-100.00,18.00,170.00,520.00,0.59,2.63,3.10,0.08,14:06:24.048172
-100.00,18.00,170.00,520.00,0.59,2.63,3.10,0.08,14:06:24.248552
-100.00,18.00,170.00,520.00,0.59,2.63,3.10,0.08,14:06:24.448200
-100.00,18.00,100.00,530.00,0.58,2.63,3.10,0.08,14:06:24.658252
-100.00,18.00,100.00,530.00,0.58,2.63,3.10,0.08,14:06:24.858538
-100.00,18.00,100.00,530.00,0.58,2.63,3.10,0.08,14:06:25.058153
-100.00,18.00,100.00,530.00,0.58,2.63,3.10,0.08,14:06:25.258079
-100.00,18.00,100.00,530.00,0.58,2.63,3.10,0.08,14:06:25.458633
-100.00,18.00,100.00,530.00,0.58,2.63,3.10,0.08,14:06:25.657928
-100.00,18.00,100.00,530.00,0.58,2.63,3.10,0.08,14:06:25.867983
-100.00,18.00,100.00,530.00,0.58,2.63,3.10,0.08,14:06:26.067944
-100.00,18.00,100.00,530.00,0.58,2.63,3.10,0.08,14:06:26.268763
-100.00,18.00,190.00,530.00,0.58,2.63,3.10,0.08,14:06:26.467954
-100.00,18.00,190.00,530.00,0.58,2.63,3.10,0.08,14:06:26.668490
-100.00,18.00,190.00,530.00,0.58,2.63,3.10,0.08,14:06:26.868175
-100.00,18.00,190.00,530.00,0.58,2.63,3.10,0.08,14:06:27.078326
-100.00,18.00,190.00,530.00,0.58,2.63,3.10,0.08,14:06:27.348518
-100.00,18.00,190.00,530.00,0.58,2.63,3.10,0.08,14:06:27.558121
