STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,time
1.00,31.00,1060.00,190.00,1.08,1.46,2.20,0.95,12:58:20.189019
1.00,31.00,1060.00,190.00,1.08,1.46,2.20,0.95,12:58:20.191020
1.00,31.00,1060.00,190.00,1.08,1.46,2.20,0.95,12:58:20.515683
1.00,31.00,1060.00,190.00,1.08,1.46,2.20,0.95,12:58:20.708562
1.00,31.00,1060.00,190.00,1.08,1.46,2.20,0.95,12:58:20.898515
1.00,31.00,1060.00,190.00,1.08,1.46,2.20,0.95,12:58:21.100754
1.00,31.00,1060.00,190.00,1.08,1.46,2.20,0.95,12:58:21.297961
1.00,31.00,1060.00,190.00,1.08,1.46,2.20,0.95,12:58:21.497962
1.00,31.00,1060.00,190.00,1.08,1.46,2.20,0.95,12:58:21.700025
1.00,31.00,1060.00,190.00,1.08,1.46,2.20,0.95,12:58:21.897934
1.00,31.00,1060.00,120.00,0.78,2.60,2.89,0.10,12:58:22.115456
1.00,31.00,1060.00,120.00,0.78,2.60,2.89,0.10,12:58:22.358994
1.00,31.00,1060.00,120.00,0.78,2.60,2.89,0.10,12:58:22.562064
1.00,31.00,1060.00,120.00,0.78,2.60,2.89,0.10,12:58:22.758554
1.00,31.00,1060.00,120.00,0.78,2.60,2.89,0.10,12:58:23.018716
1.00,31.00,1060.00,120.00,0.78,2.60,2.89,0.10,12:58:23.258102
1.00,31.00,1060.00,120.00,0.78,2.60,2.89,0.10,12:58:23.458596
1.00,31.00,1060.00,120.00,0.78,2.60,2.89,0.10,12:58:23.668880
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.10,12:58:23.870053
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.10,12:58:24.078532
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.10,12:58:24.299248
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.10,12:58:24.498473
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.10,12:58:24.698136
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.10,12:58:24.908928
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.10,12:58:25.098266
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.10,12:58:25.300062
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.09,12:58:25.508821
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.09,12:58:25.709000
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.09,12:58:25.898845
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.09,12:58:26.098690
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.09,12:58:26.300915
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.09,12:58:26.508469
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.09,12:58:26.699026
1.00,31.00,1060.00,100.00,0.78,2.60,2.89,0.09,12:58:26.898664
1.00,31.00,1060.00,80.00,0.78,2.60,2.89,0.10,12:58:27.098886
1.00,31.00,1060.00,80.00,0.78,2.60,2.89,0.10,12:58:27.298064
1.00,31.00,1060.00,80.00,0.78,2.60,2.89,0.10,12:58:27.508152
1.00,31.00,1060.00,80.00,0.78,2.60,2.89,0.10,12:58:27.708703
1.00,31.00,1060.00,80.00,0.78,2.60,2.89,0.10,12:58:27.908731
1.00,31.00,1060.00,80.00,0.78,2.60,2.89,0.10,12:58:28.158272
1.00,31.00,1060.00,80.00,0.78,2.60,2.89,0.10,12:58:28.370419
1.00,31.00,1060.00,80.00,0.78,2.60,2.89,0.10,12:58:28.580248
1.00,31.00,1060.00,200.00,0.77,2.60,2.89,0.10,12:58:28.800088
1.00,31.00,1060.00,200.00,0.77,2.60,2.89,0.10,12:58:29.008156
1.00,31.00,1060.00,200.00,0.77,2.60,2.89,0.10,12:58:29.209066
1.00,31.00,1060.00,200.00,0.77,2.60,2.89,0.10,12:58:29.408658
1.00,31.00,1060.00,200.00,0.77,2.60,2.89,0.10,12:58:29.608521
1.00,31.00,1060.00,200.00,0.77,2.60,2.89,0.10,12:58:29.798639
1.00,31.00,1060.00,200.00,0.77,2.60,2.89,0.10,12:58:30.011260
1.00,31.00,1060.00,200.00,0.77,2.60,2.89,0.10,12:58:30.208975
1.00,31.00,1060.00,110.00,0.78,2.60,2.89,0.11,12:58:30.408914
1.00,31.00,1060.00,110.00,0.78,2.60,2.89,0.11,12:58:30.620479
1.00,31.00,1060.00,110.00,0.78,2.60,2.89,0.11,12:58:30.870259
1.00,31.00,1060.00,110.00,0.78,2.60,2.89,0.11,12:58:31.078181
1.00,31.00,1060.00,110.00,0.78,2.60,2.89,0.11,12:58:31.279038
1.00,31.00,1060.00,110.00,0.78,2.60,2.89,0.11,12:58:31.482560
1.00,31.00,1060.00,110.00,0.78,2.60,2.89,0.11,12:58:31.702868
1.00,31.00,1060.00,110.00,0.78,2.60,2.89,0.11,12:58:31.908677
-78.00,-68.00,1010.00,1910.00,0.78,2.61,2.89,0.10,12:58:32.108929
-78.00,-68.00,1010.00,1910.00,0.78,2.61,2.89,0.10,12:58:32.312306
-78.00,-68.00,1010.00,1910.00,0.78,2.61,2.89,0.10,12:58:32.508472
-78.00,-68.00,1010.00,1910.00,0.78,2.61,2.89,0.10,12:58:32.761318
-78.00,-68.00,1010.00,1910.00,0.78,2.61,2.89,0.10,12:58:32.969980
-78.00,-68.00,1010.00,1910.00,0.78,2.61,2.89,0.10,12:58:33.172339
-78.00,-68.00,1010.00,1910.00,0.78,2.61,2.89,0.10,12:58:33.512814
-78.00,-68.00,1010.00,1910.00,0.78,2.61,2.89,0.10,12:58:33.858377
-102.00,-71.00,1300.00,2530.00,0.79,2.60,2.89,0.10,12:58:34.079289
-102.00,-71.00,1300.00,2530.00,0.79,2.60,2.89,0.10,12:58:34.300764
-102.00,-71.00,1300.00,2530.00,0.79,2.60,2.89,0.10,12:58:34.499265
-102.00,-71.00,1300.00,2530.00,0.79,2.60,2.89,0.10,12:58:34.712466
-102.00,-71.00,1300.00,2530.00,0.79,2.60,2.89,0.10,12:58:34.908451
-102.00,-71.00,1300.00,2530.00,0.79,2.60,2.89,0.10,12:58:35.113834
-102.00,-71.00,1300.00,2530.00,0.79,2.60,2.89,0.10,12:58:35.439341
-102.00,-71.00,1300.00,2530.00,0.79,2.60,2.89,0.10,12:58:35.759418
-201.00,-64.00,1040.00,2780.00,0.77,2.61,2.89,0.12,12:58:35.990668
-201.00,-64.00,1040.00,2780.00,0.77,2.61,2.89,0.12,12:58:36.208734
-201.00,-64.00,1040.00,2780.00,0.77,2.61,2.89,0.12,12:58:36.408649
-201.00,-64.00,1040.00,2780.00,0.77,2.61,2.89,0.12,12:58:36.609093
-201.00,-64.00,1040.00,2780.00,0.77,2.61,2.89,0.12,12:58:36.808819
-201.00,-64.00,1040.00,2780.00,0.77,2.61,2.89,0.12,12:58:37.016317
-201.00,-64.00,1040.00,2780.00,0.77,2.61,2.89,0.12,12:58:37.218722
-201.00,-64.00,1040.00,2780.00,0.77,2.61,2.89,0.12,12:58:37.458571
-201.00,-168.00,1030.00,2610.00,0.78,2.58,2.89,0.10,12:58:37.658770
-201.00,-168.00,1030.00,2610.00,0.78,2.58,2.89,0.10,12:58:37.848854
-201.00,-168.00,1030.00,2610.00,0.78,2.58,2.89,0.10,12:58:38.059212
-201.00,-168.00,1030.00,2610.00,0.78,2.58,2.89,0.10,12:58:38.259413
-201.00,-168.00,1030.00,2610.00,0.78,2.58,2.89,0.10,12:58:38.463864
-201.00,-168.00,1030.00,2610.00,0.78,2.58,2.89,0.10,12:58:38.689389
-201.00,-168.00,1030.00,2610.00,0.78,2.58,2.89,0.10,12:58:38.890720
-201.00,-168.00,1030.00,2610.00,0.78,2.58,2.89,0.10,12:58:39.090640
-201.00,-168.00,1030.00,2610.00,0.78,2.59,2.89,0.10,12:58:39.298397
-201.00,-168.00,1030.00,2610.00,0.78,2.59,2.89,0.10,12:58:39.498958
-201.00,-168.00,1030.00,2610.00,0.78,2.59,2.89,0.10,12:58:39.698625
-201.00,-168.00,1030.00,2610.00,0.78,2.59,2.89,0.10,12:58:39.909106
-201.00,-168.00,1030.00,2610.00,0.78,2.59,2.89,0.10,12:58:40.159050
-201.00,-168.00,1030.00,2610.00,0.78,2.59,2.89,0.10,12:58:40.358890
-201.00,-168.00,1030.00,2610.00,0.78,2.59,2.89,0.10,12:58:40.578861
-201.00,-168.00,1030.00,2610.00,0.78,2.59,2.89,0.10,12:58:40.778642
-201.00,-168.00,1040.00,2620.00,0.78,2.58,2.89,0.10,12:58:40.981204
-201.00,-168.00,1040.00,2620.00,0.78,2.58,2.89,0.10,12:58:41.189464
-201.00,-168.00,1040.00,2620.00,0.78,2.58,2.89,0.10,12:58:41.381350
-201.00,-168.00,1040.00,2620.00,0.78,2.58,2.89,0.10,12:58:41.589427
-201.00,-168.00,1040.00,2620.00,0.78,2.58,2.89,0.10,12:58:41.799108
-201.00,-168.00,1040.00,2620.00,0.78,2.58,2.89,0.10,12:58:41.999204
-201.00,-168.00,1040.00,2620.00,0.78,2.58,2.89,0.10,12:58:42.209293
-201.00,-168.00,1040.00,2620.00,0.78,2.58,2.89,0.10,12:58:42.415996
-201.00,-168.00,1030.00,2620.00,0.79,2.58,2.89,0.10,12:58:42.659239
-201.00,-168.00,1030.00,2620.00,0.79,2.58,2.89,0.10,12:58:42.850434
-201.00,-168.00,1030.00,2620.00,0.79,2.58,2.89,0.10,12:58:43.058932
-201.00,-168.00,1030.00,2620.00,0.79,2.58,2.89,0.10,12:58:43.259111
-201.00,-168.00,1030.00,2620.00,0.79,2.58,2.89,0.10,12:58:43.459380
-201.00,-168.00,1030.00,2620.00,0.79,2.58,2.89,0.10,12:58:43.679019
-201.00,-168.00,1030.00,2620.00,0.79,2.58,2.89,0.10,12:58:43.898874
-201.00,-168.00,1030.00,2620.00,0.79,2.58,2.89,0.10,12:58:44.109326
-201.00,-168.00,1030.00,2620.00,0.78,2.57,2.91,0.10,12:58:44.309462
-201.00,-168.00,1030.00,2620.00,0.78,2.57,2.91,0.10,12:58:44.515133
-201.00,-168.00,1030.00,2620.00,0.78,2.57,2.91,0.10,12:58:44.729377
-201.00,-168.00,1030.00,2620.00,0.78,2.57,2.91,0.10,12:58:44.969618
-201.00,-168.00,1030.00,2620.00,0.78,2.57,2.91,0.10,12:58:45.178675
-201.00,-168.00,1030.00,2620.00,0.78,2.57,2.91,0.10,12:58:45.380340
-201.00,-168.00,1030.00,2620.00,0.78,2.57,2.91,0.10,12:58:45.590294
-201.00,-168.00,1030.00,2620.00,0.78,2.57,2.91,0.10,12:58:45.790903
-201.00,-168.00,1030.00,2610.00,0.79,2.56,2.91,0.10,12:58:45.991125
-201.00,-168.00,1030.00,2610.00,0.79,2.56,2.91,0.10,12:58:46.199220
-201.00,-168.00,1030.00,2610.00,0.79,2.56,2.91,0.10,12:58:46.449477
-201.00,-168.00,1030.00,2610.00,0.79,2.56,2.91,0.10,12:58:46.659378
-201.00,-168.00,1030.00,2610.00,0.79,2.56,2.91,0.10,12:58:46.869668
-201.00,-168.00,1030.00,2610.00,0.79,2.56,2.91,0.10,12:58:47.078776
-201.00,-168.00,1030.00,2610.00,0.79,2.56,2.91,0.10,12:58:47.289174
-201.00,-168.00,1030.00,2610.00,0.79,2.56,2.91,0.10,12:58:47.488838
-201.00,-168.00,1030.00,2610.00,0.79,2.57,2.90,0.11,12:58:47.693757
-201.00,-168.00,1030.00,2610.00,0.79,2.57,2.90,0.11,12:58:47.888909
-201.00,-168.00,1030.00,2610.00,0.79,2.57,2.90,0.11,12:58:48.092582
-201.00,-168.00,1030.00,2610.00,0.79,2.57,2.90,0.11,12:58:48.299157
-201.00,-168.00,1030.00,2610.00,0.79,2.57,2.90,0.11,12:58:48.509065
-201.00,-168.00,1030.00,2610.00,0.79,2.57,2.90,0.11,12:58:48.734688
-201.00,-168.00,1030.00,2610.00,0.79,2.57,2.90,0.11,12:58:49.219478
-201.00,-168.00,1030.00,2610.00,0.79,2.57,2.90,0.11,12:58:49.459110
-201.00,-177.00,1030.00,2240.00,0.78,2.56,2.90,0.10,12:58:49.659553
-201.00,-177.00,1030.00,2240.00,0.78,2.56,2.90,0.10,12:58:49.859396
-201.00,-177.00,1030.00,2240.00,0.78,2.56,2.90,0.10,12:58:50.061215
-201.00,-177.00,1030.00,2240.00,0.78,2.56,2.90,0.10,12:58:50.269710
-201.00,-177.00,1030.00,2240.00,0.78,2.56,2.90,0.10,12:58:50.483763
-201.00,-177.00,1030.00,2240.00,0.78,2.56,2.90,0.10,12:58:50.689555
