STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,STEERING_SERVO_TEMP_FRONT,STEERING_SERVO_TEMP_REAR,time
1,16,1120,70,62,61,19:17:37.462778
1,16,1120,70,62,61,19:17:37.472804
1,16,1120,70,62,61,19:17:37.482799
1,16,1120,70,62,61,19:17:37.522278
1,16,1120,70,62,61,19:17:37.552057
1,16,1120,80,62,61,19:17:37.562791
1,16,1120,80,62,61,19:17:37.572608
1,16,1120,80,62,61,19:17:37.581897
1,16,1120,80,62,61,19:17:37.622665
1,16,1120,80,62,61,19:17:37.651788
1,16,1120,80,62,61,19:17:37.662810
1,16,1120,90,62,61,19:17:37.672085
1,16,1120,90,62,61,19:17:37.682070
1,16,1120,90,62,61,19:17:37.721863
1,16,1120,90,62,61,19:17:37.761787
1,16,1120,90,62,61,19:17:37.771787
1,16,1120,90,62,61,19:17:37.782787
1,16,1120,100,62,61,19:17:37.821823
1,16,1120,100,62,61,19:17:37.851788
1,16,1120,100,62,61,19:17:37.861787
1,16,1120,100,62,61,19:17:37.871951
1,16,1120,100,62,61,19:17:37.882698
1,16,1120,100,62,61,19:17:37.922604
1,16,1120,100,62,61,19:17:37.951806
1,16,1120,100,62,61,19:17:37.962925
1,16,1120,100,62,61,19:17:37.972570
1,16,1120,100,62,61,19:17:37.982744
1,16,1120,100,62,61,19:17:38.022769
1,16,1120,100,62,61,19:17:38.052829
1,16,1120,100,62,61,19:17:38.061977
1,16,1120,100,62,61,19:17:38.072458
1,16,1120,100,62,61,19:17:38.082413
1,16,1120,100,62,61,19:17:38.122712
1,16,1120,100,62,61,19:17:38.151120
1,16,1120,100,62,61,19:17:38.161958
1,16,1120,100,62,61,19:17:38.172609
1,16,1120,100,62,61,19:17:38.182672
1,16,1120,100,62,61,19:17:38.222585
1,16,1120,100,62,61,19:17:38.262997
1,16,1120,100,62,61,19:17:38.272125
1,16,1120,100,62,61,19:17:38.281947
1,16,1130,90,62,61,19:17:38.332424
1,16,1130,90,62,61,19:17:38.372471
1,16,1130,90,62,61,19:17:38.382354
1,16,1130,90,62,61,19:17:38.422446
1,16,1130,90,62,61,19:17:38.452855
1,16,1130,90,62,61,19:17:38.462867
1,16,1120,90,62,61,19:17:38.472558
1,16,1120,90,62,61,19:17:38.482621
1,16,1120,90,62,61,19:17:38.522354
1,16,1120,90,62,61,19:17:38.552654
1,16,1120,90,62,61,19:17:38.562062
1,16,1120,90,62,61,19:17:38.572177
1,16,1120,120,62,61,19:17:38.582425
1,16,1120,120,62,61,19:17:38.622214
1,16,1120,120,62,61,19:17:38.652050
1,16,1120,120,62,61,19:17:38.662400
1,16,1120,120,62,61,19:17:38.672327
1,16,1120,120,62,61,19:17:38.683133
1,16,1120,120,62,61,19:17:38.722649
1,16,1120,120,62,61,19:17:38.752616
1,16,1120,120,62,61,19:17:38.772417
1,16,1120,120,62,61,19:17:38.782119
1,16,1120,120,62,61,19:17:38.822367
1,16,1120,120,62,61,19:17:38.852757
1,16,1120,110,62,61,19:17:38.862789
1,16,1120,110,62,61,19:17:38.872548
1,16,1120,110,62,61,19:17:38.882634
1,16,1120,110,62,61,19:17:38.922503
1,16,1120,110,62,61,19:17:38.952630
1,16,1120,110,62,61,19:17:38.962792
1,16,1110,80,62,61,19:17:38.972637
1,16,1110,80,62,61,19:17:38.982613
1,16,1110,80,62,61,19:17:39.022522
1,16,1110,80,62,61,19:17:39.052279
1,16,1110,80,62,61,19:17:39.062775
1,16,1110,80,62,61,19:17:39.072648
1,16,1110,90,62,61,19:17:39.082532
1,16,1110,90,62,61,19:17:39.122750
1,16,1110,90,62,61,19:17:39.152050
1,16,1110,90,62,61,19:17:39.162517
1,16,1110,90,62,61,19:17:39.172299
1,16,1110,90,62,61,19:17:39.182545
1,16,1100,60,62,61,19:17:39.223858
1,16,1100,60,62,61,19:17:39.252660
1,16,1100,60,62,61,19:17:39.262596
1,16,1100,60,62,61,19:17:39.282686
1,16,1100,60,62,61,19:17:39.342305
1,16,1100,60,62,61,19:17:39.372402
1,16,1110,70,62,61,19:17:39.382709
1,16,1110,70,62,61,19:17:39.423810
1,16,1110,70,62,61,19:17:39.452726
1,16,1110,70,62,61,19:17:39.462770
1,16,1110,70,62,61,19:17:39.472608
1,16,1110,70,62,61,19:17:39.482699
1,16,1110,120,62,61,19:17:39.523673
1,16,1110,120,62,61,19:17:39.551470
1,16,1110,120,62,61,19:17:39.562877
1,16,1110,120,62,61,19:17:39.572617
1,16,1110,120,62,61,19:17:39.582611
1,16,1110,120,62,61,19:17:39.622543
1,16,1120,120,62,61,19:17:39.652687
1,16,1120,120,62,61,19:17:39.662906
1,16,1120,120,62,61,19:17:39.672344
1,16,1120,120,62,61,19:17:39.682909
1,16,1120,120,62,61,19:17:39.724442
1,16,1120,120,62,61,19:17:39.752588
1,16,1120,90,62,61,19:17:39.762585
1,16,1120,90,62,61,19:17:39.772155
1,16,1120,90,62,61,19:17:39.822891
1,16,1120,90,62,61,19:17:39.852544
1,16,1120,90,62,61,19:17:39.862341
1,16,1120,90,62,61,19:17:39.872954
1,16,1120,60,62,61,19:17:39.882137
1,16,1120,60,62,61,19:17:39.924447
1,16,1120,60,62,61,19:17:39.952853
1,16,1120,60,62,61,19:17:39.962614
1,16,1120,60,62,61,19:17:39.972600
1,16,1120,60,62,61,19:17:39.982598
1,16,1120,70,62,61,19:17:40.024877
1,16,1120,70,62,61,19:17:40.051591
1,16,1120,70,62,61,19:17:40.062862
1,16,1120,70,62,61,19:17:40.072511
1,16,1120,70,62,61,19:17:40.082850
1,16,1120,70,62,61,19:17:40.123714
1,16,1120,80,62,61,19:17:40.152614
1,16,1120,80,62,61,19:17:40.162655
1,16,1120,80,62,61,19:17:40.172258
1,16,1120,80,62,61,19:17:40.182089
1,16,1120,80,62,61,19:17:40.222383
1,16,1120,80,62,61,19:17:40.252560
1,16,1120,80,62,61,19:17:40.262040
1,16,1120,80,62,61,19:17:40.272251
1,16,1120,80,62,61,19:17:40.282658
1,16,1120,80,62,61,19:17:40.372229
1,16,1120,80,62,61,19:17:40.381923
1,16,1120,80,62,61,19:17:40.422395
1,16,1120,100,62,61,19:17:40.452151
1,16,1120,100,62,61,19:17:40.461993
1,16,1120,100,62,61,19:17:40.473189
1,16,1120,100,62,61,19:17:40.482438
1,16,1120,100,62,61,19:17:40.522531
1,16,1120,100,62,61,19:17:40.552760
1,16,1120,80,62,61,19:17:40.562445
1,16,1120,80,62,61,19:17:40.572955
1,16,1120,80,62,61,19:17:40.582449
1,16,1120,80,62,61,19:17:40.622700
1,16,1120,80,62,61,19:17:40.652893
1,16,1120,80,62,61,19:17:40.663047
1,16,1120,100,62,61,19:17:40.672841
1,16,1120,100,62,61,19:17:40.682852
1,16,1120,100,62,61,19:17:40.722465
1,16,1120,100,62,61,19:17:40.751939
1,16,1120,100,62,61,19:17:40.762590
1,16,1120,100,62,61,19:17:40.772306
1,16,1120,120,62,61,19:17:40.782852
1,16,1120,120,62,61,19:17:40.822530
1,16,1120,120,62,61,19:17:40.862542
1,16,1120,120,62,61,19:17:40.873017
1,16,1120,120,62,61,19:17:40.883019
1,16,1120,120,62,61,19:17:40.922603
1,16,1120,110,62,61,19:17:40.951552
1,16,1120,110,62,61,19:17:40.962065
1,16,1120,110,62,61,19:17:40.972689
1,16,1120,110,62,61,19:17:40.982801
1,16,1120,110,62,61,19:17:41.022201
1,16,1120,110,62,61,19:17:41.052631
1,16,1110,120,62,61,19:17:41.062894
1,16,1110,120,62,61,19:17:41.072540
1,16,1110,120,62,61,19:17:41.082857
1,16,1110,120,62,61,19:17:41.123132
1,16,1110,120,62,61,19:17:41.152948
1,16,1110,120,62,61,19:17:41.162791
1,16,1110,150,62,61,19:17:41.172566
1,16,1110,150,62,61,19:17:41.182695
1,16,1110,150,62,61,19:17:41.222548
1,16,1110,150,62,61,19:17:41.251948
1,16,1110,150,62,61,19:17:41.261947
1,16,1110,150,62,61,19:17:41.273012
1,16,1110,130,62,61,19:17:41.282623
1,16,1110,130,62,61,19:17:41.332373
1,16,1110,130,62,61,19:17:41.382381
1,16,1110,130,62,61,19:17:41.422290
1,16,1110,130,62,61,19:17:41.442326
1,16,1110,130,62,61,19:17:41.462548
1,16,1120,120,62,61,19:17:41.472235
1,16,1120,120,62,61,19:17:41.482191
1,16,1120,120,62,61,19:17:41.522310
1,16,1120,120,62,61,19:17:41.542018
1,16,1120,120,62,61,19:17:41.562721
1,16,1120,120,62,61,19:17:41.572239
1,16,1110,90,62,61,19:17:41.582203
1,16,1110,90,62,61,19:17:41.622234
1,16,1110,90,62,61,19:17:41.642906
1,16,1110,90,62,61,19:17:41.662690
1,16,1110,90,62,61,19:17:41.672293
1,16,1110,90,62,61,19:17:41.682292
1,16,1120,90,62,61,19:17:41.722305
1,16,1120,90,62,61,19:17:41.742927
1,16,1120,90,62,61,19:17:41.762568
1,16,1120,90,62,61,19:17:41.772386
1,16,1120,90,62,61,19:17:41.782382
1,16,1120,90,62,61,19:17:41.822526
1,16,1120,90,63,61,19:17:41.852544
1,16,1120,90,63,61,19:17:41.873347
1,16,1120,90,63,61,19:17:41.882381
1,16,1120,90,63,61,19:17:41.922305
1,16,1120,90,63,61,19:17:41.942863
1,16,1120,90,63,61,19:17:41.962883
1,16,1120,90,63,61,19:17:41.972300
1,16,1120,90,63,61,19:17:41.982326
1,16,1120,90,63,61,19:17:42.022362
1,16,1120,90,63,61,19:17:42.052888
1,16,1120,90,63,61,19:17:42.062946
1,16,1120,90,63,61,19:17:42.072456
1,16,1120,110,62,61,19:17:42.082852
1,16,1120,110,62,61,19:17:42.122443
1,16,1120,110,62,61,19:17:42.143028
1,16,1120,110,62,61,19:17:42.162839
1,16,1120,110,62,61,19:17:42.172344
1,16,1120,110,62,61,19:17:42.182509
1,16,1120,110,62,61,19:17:42.222355
1,16,1120,110,62,61,19:17:42.242170
1,16,1120,110,62,61,19:17:42.262661
1,16,1120,110,62,61,19:17:42.272389
1,16,1120,110,62,61,19:17:42.282613
1,16,1120,110,62,61,19:17:42.332912
1,16,1120,110,62,61,19:17:42.372540
1,16,1120,110,62,61,19:17:42.422474
1,16,1120,110,62,61,19:17:42.442661
1,16,1120,110,62,61,19:17:42.462885
1,16,1120,110,62,61,19:17:42.472580
1,16,1120,110,62,61,19:17:42.482989
1,16,1120,110,62,61,19:17:42.522742
1,16,1120,110,62,61,19:17:42.542684
1,16,1120,110,62,61,19:17:42.563153
1,16,1120,110,62,61,19:17:42.572582
1,16,1120,110,62,61,19:17:42.582759
1,16,1120,110,62,61,19:17:42.622250
1,16,1120,100,62,61,19:17:42.642496
1,16,1120,100,62,61,19:17:42.662860
1,16,1120,100,62,61,19:17:42.672818
1,16,1120,100,62,61,19:17:42.682522
1,16,1120,100,62,61,19:17:42.722480
1,16,1120,100,62,61,19:17:42.742405
1,16,1110,100,62,61,19:17:42.763157
1,16,1110,100,62,61,19:17:42.772880
1,16,1110,100,62,61,19:17:42.783150
1,16,1110,100,62,61,19:17:42.822914
1,16,1110,100,62,61,19:17:42.843196
1,16,1110,100,62,61,19:17:42.862486
1,16,1110,80,62,61,19:17:42.873301
1,16,1110,80,62,61,19:17:42.882341
1,16,1110,80,62,61,19:17:42.933311
1,16,1110,80,62,61,19:17:42.963205
1,16,1110,80,62,61,19:17:42.973156
1,16,1110,80,62,61,19:17:42.982773
1,16,1120,80,62,61,19:17:43.023084
1,16,1120,80,62,61,19:17:43.043083
1,16,1120,80,62,61,19:17:43.063030
1,16,1120,80,62,61,19:17:43.072646
1,16,1120,80,62,61,19:17:43.082699
1,16,1120,80,62,61,19:17:43.122613
1,16,1120,60,62,61,19:17:43.143214
1,16,1120,60,62,61,19:17:43.162960
1,16,1120,60,62,61,19:17:43.172642
1,16,1120,60,62,61,19:17:43.182911
1,16,1120,60,62,61,19:17:43.222639
1,16,1120,60,62,61,19:17:43.243082
1,16,1120,70,62,61,19:17:43.263288
1,16,1120,70,62,61,19:17:43.272820
1,16,1120,70,62,61,19:17:43.282736
1,16,1120,70,62,61,19:17:43.332600
1,16,1120,70,62,61,19:17:43.372514
1,16,1120,70,62,61,19:17:43.382554
1,16,1120,50,62,61,19:17:43.432783
1,16,1120,50,62,61,19:17:43.462967
1,16,1120,50,62,61,19:17:43.472443
1,16,1120,50,62,61,19:17:43.482442
1,16,1120,50,62,61,19:17:43.522411
1,16,1120,50,62,61,19:17:43.542755
1,16,1120,90,62,61,19:17:43.562755
1,16,1120,90,62,61,19:17:43.573129
1,16,1120,90,62,61,19:17:43.582127
1,16,1120,90,62,61,19:17:43.622129
1,16,1120,90,62,61,19:17:43.642869
1,16,1120,90,62,61,19:17:43.662906
1,16,1110,60,63,61,19:17:43.672272
1,16,1110,60,63,61,19:17:43.682314
1,16,1110,60,63,61,19:17:43.722289
1,16,1110,60,63,61,19:17:43.743003
1,16,1110,60,63,61,19:17:43.763002
1,16,1110,60,63,61,19:17:43.773186
1,16,1110,50,62,61,19:17:43.782181
1,16,1110,50,62,61,19:17:43.823181
1,16,1110,50,62,61,19:17:43.842183
1,16,1110,50,62,61,19:17:43.862466
1,16,1110,50,62,61,19:17:43.872503
1,16,1110,50,62,61,19:17:43.882465
1,16,1110,70,62,61,19:17:43.922290
1,16,1110,70,62,61,19:17:43.962679
1,16,1110,70,62,61,19:17:43.972417
1,16,1110,70,62,61,19:17:43.982421
1,16,1110,70,62,61,19:17:44.022257
1,16,1110,70,62,61,19:17:44.042986
1,16,1120,90,62,61,19:17:44.062121
1,16,1120,90,62,61,19:17:44.072245
1,16,1120,90,62,61,19:17:44.082244
1,16,1120,90,62,61,19:17:44.122659
1,16,1120,90,62,61,19:17:44.142659
1,16,1120,90,62,61,19:17:44.162626
1,16,1120,90,62,61,19:17:44.172144
1,16,1120,90,62,61,19:17:44.182184
1,16,1120,90,62,61,19:17:44.222227
1,16,1120,90,62,61,19:17:44.242942
1,16,1120,90,62,61,19:17:44.262738
1,16,1120,90,62,61,19:17:44.272522
1,16,1120,90,62,61,19:17:44.283131
1,16,1120,90,62,61,19:17:44.342369
1,16,1120,90,62,61,19:17:44.372936
1,16,1120,90,62,61,19:17:44.383185
1,16,1120,90,62,61,19:17:44.422594
1,16,1120,110,63,61,19:17:44.462554
1,16,1120,110,63,61,19:17:44.473442
1,16,1120,110,63,61,19:17:44.482980
1,16,1120,110,63,61,19:17:44.523077
1,16,1120,110,63,61,19:17:44.543090
1,16,1120,110,63,61,19:17:44.562775
1,16,1120,110,63,61,19:17:44.572824
1,16,1120,140,62,61,19:17:44.582953
1,16,1120,140,62,61,19:17:44.623345
1,16,1120,140,62,61,19:17:44.642521
1,16,1120,140,62,61,19:17:44.662768
1,16,1120,140,62,61,19:17:44.672533
1,16,1120,140,62,61,19:17:44.682573
1,16,1120,120,62,61,19:17:44.722507
1,16,1120,120,62,61,19:17:44.733372
1,16,1120,120,62,61,19:17:44.763051
1,16,1120,120,62,61,19:17:44.773003
1,16,1120,120,62,61,19:17:44.782898
1,16,1120,120,62,61,19:17:44.822350
1,16,1120,130,62,61,19:17:44.832690
1,16,1120,130,62,61,19:17:44.863332
1,16,1120,130,62,61,19:17:44.872939
1,16,1120,130,62,61,19:17:44.882434
1,16,1120,130,62,61,19:17:44.922338
1,16,1120,130,62,61,19:17:44.933343
1,16,1120,120,62,61,19:17:44.972523
1,16,1120,120,62,61,19:17:44.982723
1,16,1120,120,62,61,19:17:45.023325
1,16,1120,120,62,61,19:17:45.032436
1,16,1120,120,62,61,19:17:45.062470
1,16,1120,120,62,61,19:17:45.072401
1,16,1120,90,62,61,19:17:45.082970
1,16,1120,90,62,61,19:17:45.122598
1,16,1120,90,62,61,19:17:45.142886
1,16,1120,90,62,61,19:17:45.162725
1,16,1120,90,62,61,19:17:45.172615
1,16,1120,90,62,61,19:17:45.182504
1,16,1120,90,62,61,19:17:45.223157
1,16,1120,90,62,61,19:17:45.243235
1,16,1120,90,62,61,19:17:45.262998
1,16,1120,90,62,61,19:17:45.272744
1,16,1120,90,62,61,19:17:45.282794
1,16,1120,90,62,61,19:17:45.343617
1,16,1120,90,62,61,19:17:45.372310
1,16,1120,90,62,61,19:17:45.383206
1,16,1120,90,62,61,19:17:45.422985
1,16,1120,90,62,61,19:17:45.433044
1,16,1120,90,62,61,19:17:45.462754
1,16,1120,100,62,61,19:17:45.483085
1,16,1120,100,62,61,19:17:45.523080
1,16,1120,100,62,61,19:17:45.531980
1,16,1120,100,62,61,19:17:45.562915
1,16,1120,100,62,61,19:17:45.572968
1,16,1120,100,62,61,19:17:45.582747
1,16,1120,100,62,61,19:17:45.622464
1,16,1120,110,62,61,19:17:45.632473
1,16,1120,110,62,61,19:17:45.663165
1,16,1120,110,62,61,19:17:45.672613
1,16,1120,110,62,61,19:17:45.683055
1,16,1120,110,62,61,19:17:45.722894
1,16,1120,110,62,61,19:17:45.742885
1,16,1120,100,62,61,19:17:45.762826
1,16,1120,100,62,61,19:17:45.772282
1,16,1120,100,62,61,19:17:45.782775
1,16,1120,100,62,61,19:17:45.822461
1,16,1120,100,62,61,19:17:45.832629
1,16,1120,100,62,61,19:17:45.863345
1,16,1120,100,62,61,19:17:45.872572
1,16,1120,100,62,61,19:17:45.882676
1,16,1120,100,62,61,19:17:45.923270
1,16,1120,100,62,61,19:17:45.933305
1,16,1120,100,62,61,19:17:45.962798
1,16,1120,100,62,61,19:17:45.972957
1,16,1120,110,62,61,19:17:46.023476
1,16,1120,110,62,61,19:17:46.042757
1,16,1120,110,62,61,19:17:46.062360
1,16,1120,110,62,61,19:17:46.073360
1,16,1120,110,62,61,19:17:46.083155
1,16,1120,110,62,61,19:17:46.123187
1,16,1120,100,62,61,19:17:46.133139
1,16,1120,100,62,61,19:17:46.162650
1,16,1120,100,62,61,19:17:46.172914
1,16,1120,100,62,61,19:17:46.183338
1,16,1120,100,62,61,19:17:46.222505
1,16,1120,100,62,61,19:17:46.232793
1,16,1120,100,62,61,19:17:46.262574
1,16,1120,100,62,61,19:17:46.272867
1,16,1120,100,62,61,19:17:46.282278
1,16,1120,100,62,61,19:17:46.333231
1,16,1120,100,62,61,19:17:46.373377
1,16,1120,100,62,61,19:17:46.383189
1,16,1120,80,62,61,19:17:46.423189
1,16,1120,80,62,61,19:17:46.433382
1,16,1120,80,62,61,19:17:46.463055
1,16,1120,80,62,61,19:17:46.473170
1,16,1120,80,62,61,19:17:46.483168
1,16,1120,100,62,61,19:17:46.532614
1,16,1120,100,62,61,19:17:46.562629
1,16,1120,100,62,61,19:17:46.573477
1,16,1120,100,62,61,19:17:46.582520
1,16,1120,100,62,61,19:17:46.622342
1,16,1120,100,62,61,19:17:46.633308
1,16,1120,100,62,61,19:17:46.662615
1,16,1120,80,62,61,19:17:46.672318
1,16,1120,80,62,61,19:17:46.682318
1,16,1120,80,62,61,19:17:46.722632
1,16,1120,80,62,61,19:17:46.732640
1,16,1120,80,62,61,19:17:46.762470
1,16,1120,80,62,61,19:17:46.772368
1,16,1120,80,62,61,19:17:46.782335
1,16,1120,80,62,61,19:17:46.822333
1,16,1120,80,62,61,19:17:46.832335
1,16,1120,80,62,61,19:17:46.862717
1,16,1120,80,62,61,19:17:46.872469
1,16,1120,80,62,61,19:17:46.882470
1,16,1120,90,62,61,19:17:46.922378
1,16,1120,90,62,61,19:17:46.932378
1,16,1120,90,62,61,19:17:46.963034
1,16,1120,90,62,61,19:17:46.973350
1,16,1120,90,62,61,19:17:46.983378
1,16,1120,90,62,61,19:17:47.022942
1,16,1120,90,62,61,19:17:47.062619
1,16,1120,90,62,61,19:17:47.073459
1,16,1120,90,62,61,19:17:47.083361
1,16,1120,90,62,61,19:17:47.122905
1,16,1120,90,62,61,19:17:47.134290
1,16,1120,90,62,61,19:17:47.163424
1,16,1110,100,62,61,19:17:47.173238
1,16,1110,100,62,61,19:17:47.183199
1,16,1110,100,62,61,19:17:47.223550
1,16,1110,100,62,61,19:17:47.233400
1,16,1110,100,62,61,19:17:47.263393
1,16,1110,100,62,61,19:17:47.273537
1,16,1120,140,62,61,19:17:47.283550
1,16,1120,140,62,61,19:17:47.334490
1,16,1120,140,62,61,19:17:47.373575
1,16,1120,140,62,61,19:17:47.383297
1,16,1120,140,62,61,19:17:47.423032
1,16,1120,140,62,61,19:17:47.434161
1,16,1120,100,62,61,19:17:47.462850
1,16,1120,100,62,61,19:17:47.472802
1,16,1120,100,62,61,19:17:47.483056
1,16,1120,100,62,61,19:17:47.522964
1,16,1120,100,62,61,19:17:47.532715
1,16,1120,110,62,61,19:17:47.572594
1,16,1120,110,62,61,19:17:47.583069
1,16,1120,110,62,61,19:17:47.623308
1,16,1120,110,62,61,19:17:47.643623
1,16,1120,110,62,61,19:17:47.663239
1,16,1120,110,62,61,19:17:47.672293
1,16,1120,110,62,61,19:17:47.682798
1,16,1120,110,62,61,19:17:47.722768
1,16,1120,110,62,61,19:17:47.733844
1,16,1120,110,62,61,19:17:47.762820
1,16,1120,110,62,61,19:17:47.773443
1,16,1120,110,62,61,19:17:47.783437
1,16,1120,110,62,61,19:17:47.823274
1,16,1110,80,62,61,19:17:47.834273
1,16,1110,80,62,61,19:17:47.862307
1,16,1110,80,62,61,19:17:47.872317
1,16,1110,80,62,61,19:17:47.882273
1,16,1110,80,62,61,19:17:47.923368
1,16,1110,80,62,61,19:17:47.934273
1,16,1110,90,62,61,19:17:47.963344
1,16,1110,90,62,61,19:17:47.973368
1,16,1110,90,62,61,19:17:47.983344
1,16,1110,90,62,61,19:17:48.023281
1,16,1110,90,62,61,19:17:48.035277
1,16,1120,100,62,61,19:17:48.073275
1,16,1120,100,62,61,19:17:48.083336
1,16,1120,100,62,61,19:17:48.122677
1,16,1120,100,62,61,19:17:48.132693
1,16,1120,100,62,61,19:17:48.162801
1,16,1120,100,62,61,19:17:48.172912
1,16,1120,100,62,61,19:17:48.182849
1,16,1120,100,62,61,19:17:48.222843
1,16,1120,100,62,61,19:17:48.232821
1,16,1120,100,62,61,19:17:48.262694
1,16,1120,100,62,61,19:17:48.272837
1,16,1120,100,62,61,19:17:48.282848
1,16,1120,100,62,61,19:17:48.332846
1,16,1120,80,62,61,19:17:48.372710
1,16,1120,80,62,61,19:17:48.382914
1,16,1120,80,62,61,19:17:48.422668
1,16,1120,80,62,61,19:17:48.432908
1,16,1120,80,62,61,19:17:48.462668
1,16,1120,80,62,61,19:17:48.472677
1,16,1120,130,62,61,19:17:48.482699
1,16,1120,130,62,61,19:17:48.522940
1,16,1120,130,62,61,19:17:48.532930
1,16,1120,130,62,61,19:17:48.562812
1,16,1120,130,62,61,19:17:48.582840
1,16,1120,130,62,61,19:17:48.622677
1,16,1120,110,63,61,19:17:48.632676
1,16,1120,110,63,61,19:17:48.662792
1,16,1120,110,63,61,19:17:48.672688
1,16,1120,110,63,61,19:17:48.682840
1,16,1120,110,63,61,19:17:48.722831
1,16,1120,110,63,61,19:17:48.732732
1,16,1110,80,62,61,19:17:48.762699
1,16,1110,80,62,61,19:17:48.772693
1,16,1110,80,62,61,19:17:48.782692
1,16,1110,80,62,61,19:17:48.822668
1,16,1110,80,62,61,19:17:48.832678
1,16,1110,80,62,61,19:17:48.862839
1,16,1110,130,62,61,19:17:48.872666
1,16,1110,130,62,61,19:17:48.882695
1,16,1110,130,62,61,19:17:48.922692
1,16,1110,130,62,61,19:17:48.932675
1,16,1110,130,62,61,19:17:48.962841
1,16,1110,130,62,61,19:17:48.972844
1,16,1110,130,62,61,19:17:48.982840
1,16,1110,130,62,61,19:17:49.022692
1,16,1110,130,62,61,19:17:49.032839
1,16,1110,130,62,61,19:17:49.062837
1,16,1110,130,62,61,19:17:49.072692
1,16,1110,90,62,61,19:17:49.122933
1,16,1110,90,62,61,19:17:49.132708
1,16,1110,90,62,61,19:17:49.162812
1,16,1110,90,62,61,19:17:49.172813
1,16,1110,90,62,61,19:17:49.182690
1,16,1110,90,62,61,19:17:49.222835
1,16,1110,90,62,61,19:17:49.232838
1,16,1110,90,62,61,19:17:49.262778
1,16,1110,90,62,61,19:17:49.272677
1,16,1110,90,62,61,19:17:49.282676
1,16,1110,90,62,61,19:17:49.332675
1,16,1110,90,62,61,19:17:49.372666
1,16,1110,90,62,61,19:17:49.382702
1,16,1120,100,62,61,19:17:49.422817
1,16,1120,100,62,61,19:17:49.432665
1,16,1120,100,62,61,19:17:49.462701
1,16,1120,100,62,61,19:17:49.472843
1,16,1120,100,62,61,19:17:49.482837
1,16,1120,100,62,61,19:17:49.522665
1,16,1120,80,62,61,19:17:49.532676
1,16,1120,80,62,61,19:17:49.562750
1,16,1120,80,62,61,19:17:49.572665
1,16,1120,80,62,61,19:17:49.582692
1,16,1120,80,62,61,19:17:49.632675
1,16,1120,80,62,61,19:17:49.662823
1,16,1120,100,62,61,19:17:49.672837
1,16,1120,100,62,61,19:17:49.682694
1,16,1120,100,62,61,19:17:49.722686
1,16,1120,100,62,61,19:17:49.732666
1,16,1120,100,62,61,19:17:49.762711
1,16,1120,100,62,61,19:17:49.772757
1,16,1110,140,62,61,19:17:49.782715
1,16,1110,140,62,61,19:17:49.822711
1,16,1110,140,62,61,19:17:49.832711
1,16,1110,140,62,61,19:17:49.862710
1,16,1110,140,62,61,19:17:49.872745
1,16,1110,140,62,61,19:17:49.882887
1,16,1110,100,62,61,19:17:49.922736
1,16,1110,100,62,61,19:17:49.932883
1,16,1110,100,62,61,19:17:49.962726
1,16,1110,100,62,61,19:17:49.972709
1,16,1110,100,62,61,19:17:49.982840
1,16,1110,100,62,61,19:17:50.022710
1,16,1130,70,62,61,19:17:50.032710
1,16,1130,70,62,61,19:17:50.062779
1,16,1130,70,62,61,19:17:50.072759
1,16,1130,70,62,61,19:17:50.082772
1,16,1130,70,62,61,19:17:50.122925
1,16,1130,80,62,61,19:17:50.152763
1,16,1130,80,62,61,19:17:50.173013
1,16,1130,80,62,61,19:17:50.183046
1,16,1130,80,62,61,19:17:50.222765
1,16,1130,80,62,61,19:17:50.234766
1,16,1130,80,62,61,19:17:50.262932
1,16,1130,80,62,61,19:17:50.272760
1,16,1120,80,62,61,19:17:50.282923
1,16,1120,80,62,61,19:17:50.342804
1,16,1120,80,62,61,19:17:50.372807
1,16,1120,80,62,61,19:17:50.382806
1,16,1120,80,62,61,19:17:50.422808
1,16,1120,80,62,61,19:17:50.433808
1,16,1130,90,62,61,19:17:50.462807
1,16,1130,90,62,61,19:17:50.472976
1,16,1130,90,62,61,19:17:50.482983
1,16,1130,90,62,61,19:17:50.523021
1,16,1130,90,62,61,19:17:50.533854
1,16,1130,90,62,61,19:17:50.563078
1,16,1120,110,62,61,19:17:50.573081
1,16,1120,110,62,61,19:17:50.583080
1,16,1120,110,62,61,19:17:50.623125
1,16,1120,110,62,61,19:17:50.634250
1,16,1120,110,62,61,19:17:50.673077
1,16,1120,110,62,61,19:17:50.683105
1,16,1120,100,62,61,19:17:50.723093
1,16,1120,100,62,61,19:17:50.735080
1,16,1120,100,62,61,19:17:50.763078
1,16,1120,100,62,61,19:17:50.773082
1,16,1120,100,62,61,19:17:50.783107
1,16,1120,100,62,61,19:17:50.823078
1,16,1120,80,62,61,19:17:50.834078
1,16,1120,80,62,61,19:17:50.863200
1,16,1120,80,62,61,19:17:50.873078
1,16,1120,80,62,61,19:17:50.883200
1,16,1120,80,62,61,19:17:50.923281
1,16,1120,80,62,61,19:17:50.933082
1,16,1120,100,62,61,19:17:50.963078
1,16,1120,100,62,61,19:17:50.973078
1,16,1120,100,62,61,19:17:50.983089
1,16,1120,100,62,61,19:17:51.023077
1,16,1120,100,62,61,19:17:51.034078
1,16,1120,100,62,61,19:17:51.063116
1,16,1120,110,62,61,19:17:51.073117
