SUSPENSION_HEIGHT_CUR_1,SUSPENSION_HEIGHT_CUR_2,SUSPENSION_HEIGHT_CUR_3,SUSPENSION_HEIGHT_CUR_4,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,time
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:24.941898
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:25.167371
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:25.378138
-41.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:25.588323
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:25.790891
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:25.987932
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:26.188033
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:26.387884
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:26.588062
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:26.798055
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:27.007816
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.75,18:06:27.217805
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:27.417879
-39.00,-40.00,-75.00,-68.00,1.20,1.32,0.69,0.76,18:06:27.617662
