SUSPENSION_HEIGHT_CUR_1,SUSPENSION_HEIGHT_CUR_2,SUSPENSION_HEIGHT_CUR_3,SUSPENSION_HEIGHT_CUR_4,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,time
-75.00,-73.00,-66.00,-14.00,4.04,1.39,0.52,4.29,0.00,-17.00,4380.00,4000.00,15:01:50.802814
-75.00,-73.00,-66.00,-14.00,4.04,1.39,0.52,4.29,0.00,-17.00,4380.00,4000.00,15:01:51.005814
-75.00,-73.00,-66.00,-14.00,4.04,1.39,0.52,4.29,0.00,-17.00,4380.00,4000.00,15:01:51.205812
-75.00,-73.00,-66.00,-14.00,4.04,1.39,0.52,4.29,0.00,-17.00,4380.00,4000.00,15:01:51.415814
-75.00,-73.00,-66.00,-14.00,4.04,1.39,0.52,4.29,0.00,-17.00,4380.00,4000.00,15:01:51.625813
-75.00,-73.00,-66.00,-14.00,4.04,1.39,0.52,4.29,0.00,-17.00,4380.00,4000.00,15:01:51.835815
-75.00,-73.00,-66.00,-14.00,4.04,1.39,0.52,4.29,0.00,-17.00,4380.00,4000.00,15:01:52.035813
-75.00,-73.00,-66.00,-14.00,4.04,1.39,0.52,4.29,0.00,-17.00,4380.00,4000.00,15:01:52.245815
-75.00,-73.00,-66.00,-14.00,4.04,1.39,0.52,4.29,0.00,-17.00,4380.00,4000.00,15:01:52.487815
-75.00,-73.00,-66.00,-14.00,4.04,1.39,0.52,4.29,0.00,-17.00,4380.00,4000.00,15:01:52.715816
-75.00,-73.00,-66.00,-14.00,4.04,1.39,0.52,4.29,0.00,-17.00,4380.00,4000.00,15:01:53.002851
-75.00,-73.00,-66.00,-24.00,4.04,1.40,0.53,4.29,51.00,-17.00,3890.00,4000.00,15:01:53.359815
-75.00,-73.00,-66.00,-24.00,4.04,1.40,0.53,4.29,51.00,-17.00,3890.00,4000.00,15:01:53.587816
-75.00,-73.00,-66.00,-24.00,4.04,1.40,0.53,4.29,51.00,-17.00,3890.00,4000.00,15:01:53.785854
-75.00,-73.00,-66.00,-24.00,4.04,1.40,0.53,4.29,51.00,-17.00,3890.00,4000.00,15:01:53.995816
-75.00,-73.00,-66.00,-24.00,4.04,1.40,0.53,4.29,51.00,-17.00,3890.00,4000.00,15:01:54.205816
-75.00,-73.00,-66.00,-24.00,4.04,1.40,0.53,4.29,51.00,-17.00,3890.00,4000.00,15:01:54.415817
-75.00,-73.00,-66.00,-24.00,4.04,1.40,0.53,4.29,51.00,-17.00,3890.00,4000.00,15:01:54.625816
-75.00,-73.00,-66.00,-24.00,4.04,1.40,0.53,4.29,51.00,-17.00,3890.00,4000.00,15:01:54.835855
-75.00,-73.00,-66.00,-24.00,4.04,1.40,0.53,4.29,51.00,-17.00,3890.00,4000.00,15:01:55.035852
-75.00,-73.00,-66.00,-24.00,4.04,1.40,0.53,4.29,51.00,-17.00,3890.00,4000.00,15:01:55.245820
-75.00,-73.00,-66.00,-24.00,4.04,1.40,0.53,4.29,51.00,-17.00,3890.00,4000.00,15:01:55.485817
-75.00,-73.00,-66.00,-24.00,4.04,1.40,0.53,4.29,51.00,-17.00,3890.00,4000.00,15:01:55.685816
-75.00,-73.00,-64.00,-22.00,4.06,1.40,0.53,4.29,-1.00,-11.00,4290.00,3640.00,15:01:55.905819
-75.00,-73.00,-64.00,-22.00,4.06,1.40,0.53,4.29,-1.00,-11.00,4290.00,3640.00,15:01:56.206819
-75.00,-73.00,-64.00,-22.00,4.06,1.40,0.53,4.29,-1.00,-11.00,4290.00,3640.00,15:01:56.545862
-75.00,-73.00,-64.00,-22.00,4.06,1.40,0.53,4.29,-1.00,-11.00,4290.00,3640.00,15:01:56.746818
-75.00,-73.00,-64.00,-22.00,4.06,1.40,0.53,4.29,-1.00,-11.00,4290.00,3640.00,15:01:56.977820
-75.00,-73.00,-64.00,-22.00,4.06,1.40,0.53,4.29,-1.00,-11.00,4290.00,3640.00,15:01:57.185861
-75.00,-73.00,-64.00,-22.00,4.06,1.40,0.53,4.29,-1.00,-11.00,4290.00,3640.00,15:01:57.405819
-75.00,-73.00,-64.00,-22.00,4.06,1.40,0.53,4.29,-1.00,-11.00,4290.00,3640.00,15:01:57.609822
-75.00,-73.00,-64.00,-22.00,4.06,1.40,0.53,4.29,-1.00,-11.00,4290.00,3640.00,15:01:57.837820
-75.00,-73.00,-64.00,-22.00,4.06,1.40,0.53,4.29,-1.00,-11.00,4290.00,3640.00,15:01:58.036821
-75.00,-73.00,-64.00,-22.00,4.06,1.40,0.53,4.29,-1.00,-11.00,4290.00,3640.00,15:01:58.245821
-75.00,-73.00,-64.00,-22.00,4.06,1.40,0.53,4.29,-1.00,-11.00,4290.00,3640.00,15:01:58.487825
-76.00,-73.00,-66.00,-22.00,4.05,1.40,0.52,4.29,-1.00,13.00,2280.00,4860.00,15:01:58.688822
-76.00,-73.00,-66.00,-22.00,4.05,1.40,0.52,4.29,-1.00,13.00,2280.00,4860.00,15:01:58.896820
-76.00,-73.00,-66.00,-22.00,4.05,1.40,0.52,4.29,-1.00,13.00,2280.00,4860.00,15:01:59.109820
-76.00,-73.00,-66.00,-22.00,4.05,1.40,0.52,4.29,-1.00,13.00,2280.00,4860.00,15:01:59.306821
-76.00,-73.00,-66.00,-22.00,4.05,1.40,0.52,4.29,-1.00,13.00,2280.00,4860.00,15:01:59.506823
-76.00,-73.00,-66.00,-22.00,4.05,1.40,0.52,4.29,-1.00,13.00,2280.00,4860.00,15:01:59.709856
-76.00,-73.00,-66.00,-22.00,4.05,1.40,0.52,4.29,-1.00,13.00,2280.00,4860.00,15:01:59.917822
-76.00,-73.00,-66.00,-22.00,4.05,1.40,0.52,4.29,-1.00,13.00,2280.00,4860.00,15:02:00.136825
-76.00,-73.00,-66.00,-22.00,4.05,1.40,0.52,4.29,-1.00,13.00,2280.00,4860.00,15:02:00.406826
-76.00,-73.00,-66.00,-22.00,4.05,1.40,0.52,4.29,-1.00,13.00,2280.00,4860.00,15:02:00.616822
-76.00,-73.00,-66.00,-22.00,4.05,1.40,0.52,4.29,-1.00,13.00,2280.00,4860.00,15:02:00.826822
-76.00,-73.00,-66.00,-22.00,4.05,1.40,0.52,4.29,-1.00,13.00,2280.00,4860.00,15:02:01.036822
-63.00,-88.00,-65.00,-21.00,4.05,1.38,0.53,4.27,897.00,35.00,4680.00,5360.00,15:02:01.236823
-63.00,-88.00,-65.00,-21.00,4.05,1.38,0.53,4.27,897.00,35.00,4680.00,5360.00,15:02:01.488824
-63.00,-88.00,-65.00,-21.00,4.05,1.38,0.53,4.27,897.00,35.00,4680.00,5360.00,15:02:01.686823
-63.00,-88.00,-65.00,-21.00,4.05,1.38,0.53,4.27,897.00,35.00,4680.00,5360.00,15:02:01.898824
-63.00,-88.00,-65.00,-21.00,4.05,1.38,0.53,4.27,897.00,35.00,4680.00,5360.00,15:02:02.108860
-63.00,-88.00,-65.00,-21.00,4.05,1.38,0.53,4.27,897.00,35.00,4680.00,5360.00,15:02:02.306824
-63.00,-88.00,-65.00,-21.00,4.05,1.38,0.53,4.27,897.00,35.00,4680.00,5360.00,15:02:02.516824
-63.00,-88.00,-65.00,-21.00,4.05,1.38,0.53,4.27,897.00,35.00,4680.00,5360.00,15:02:02.726825
-63.00,-88.00,-65.00,-21.00,4.05,1.38,0.53,4.27,897.00,35.00,4680.00,5360.00,15:02:03.006824
-63.00,-88.00,-65.00,-21.00,4.05,1.38,0.53,4.27,897.00,35.00,4680.00,5360.00,15:02:03.216824
-63.00,-88.00,-65.00,-21.00,4.05,1.38,0.53,4.27,897.00,35.00,4680.00,5360.00,15:02:03.426825
-63.00,-88.00,-65.00,-21.00,4.05,1.38,0.53,4.27,897.00,35.00,4680.00,5360.00,15:02:03.626824
-61.00,-70.00,-65.00,-21.00,4.05,1.38,0.52,4.27,966.00,-161.00,4410.00,0.00,15:02:03.836826
-61.00,-70.00,-65.00,-21.00,4.05,1.38,0.52,4.27,966.00,-161.00,4410.00,0.00,15:02:04.115826
-61.00,-70.00,-65.00,-21.00,4.05,1.38,0.52,4.27,966.00,-161.00,4410.00,0.00,15:02:04.562825
-61.00,-70.00,-65.00,-21.00,4.05,1.38,0.52,4.27,966.00,-161.00,4410.00,0.00,15:02:04.892826
-61.00,-70.00,-65.00,-21.00,4.05,1.38,0.52,4.27,966.00,-161.00,4410.00,0.00,15:02:05.106826
-61.00,-70.00,-65.00,-21.00,4.05,1.38,0.52,4.27,966.00,-161.00,4410.00,0.00,15:02:05.306826
-61.00,-70.00,-65.00,-21.00,4.05,1.38,0.52,4.27,966.00,-161.00,4410.00,0.00,15:02:05.526827
-61.00,-70.00,-65.00,-21.00,4.05,1.38,0.52,4.27,966.00,-161.00,4410.00,0.00,15:02:05.736827
-61.00,-70.00,-65.00,-21.00,4.05,1.38,0.52,4.27,966.00,-161.00,4410.00,0.00,15:02:05.946827
-61.00,-70.00,-65.00,-21.00,4.05,1.38,0.52,4.27,966.00,-161.00,4410.00,0.00,15:02:06.230827
-61.00,-70.00,-65.00,-21.00,4.05,1.38,0.52,4.27,966.00,-161.00,4410.00,0.00,15:02:06.436840
-61.00,-70.00,-65.00,-21.00,4.05,1.38,0.52,4.27,966.00,-161.00,4410.00,0.00,15:02:06.646868
-76.00,-70.00,-65.00,-28.00,4.07,1.40,0.53,4.27,1001.00,13.00,3490.00,3340.00,15:02:06.886828
-76.00,-70.00,-65.00,-28.00,4.07,1.40,0.53,4.27,1001.00,13.00,3490.00,3340.00,15:02:07.116831
-76.00,-70.00,-65.00,-28.00,4.07,1.40,0.53,4.27,1001.00,13.00,3490.00,3340.00,15:02:07.316828
-76.00,-70.00,-65.00,-28.00,4.07,1.40,0.53,4.27,1001.00,13.00,3490.00,3340.00,15:02:07.610827
-76.00,-70.00,-65.00,-28.00,4.07,1.40,0.53,4.27,1001.00,13.00,3490.00,3340.00,15:02:07.936829
-76.00,-70.00,-65.00,-28.00,4.07,1.40,0.53,4.27,1001.00,13.00,3490.00,3340.00,15:02:08.206830
-76.00,-70.00,-65.00,-28.00,4.07,1.40,0.53,4.27,1001.00,13.00,3490.00,3340.00,15:02:08.518829
-76.00,-70.00,-65.00,-28.00,4.07,1.40,0.53,4.27,1001.00,13.00,3490.00,3340.00,15:02:08.866829
-76.00,-70.00,-65.00,-28.00,4.07,1.40,0.53,4.27,1001.00,13.00,3490.00,3340.00,15:02:09.096830
-76.00,-70.00,-65.00,-28.00,4.07,1.40,0.53,4.27,1001.00,13.00,3490.00,3340.00,15:02:09.296830
-76.00,-70.00,-65.00,-28.00,4.07,1.40,0.53,4.27,1001.00,13.00,3490.00,3340.00,15:02:09.506832
-76.00,-70.00,-65.00,-28.00,4.07,1.40,0.53,4.27,1001.00,13.00,3490.00,3340.00,15:02:09.709831
-75.00,-79.00,-68.00,-28.00,4.07,1.40,0.53,4.28,1001.00,-10.00,4490.00,5060.00,15:02:09.916829
-75.00,-79.00,-68.00,-28.00,4.07,1.40,0.53,4.28,1001.00,-10.00,4490.00,5060.00,15:02:10.131865
-75.00,-79.00,-68.00,-28.00,4.07,1.40,0.53,4.28,1001.00,-10.00,4490.00,5060.00,15:02:10.349832
-75.00,-79.00,-68.00,-28.00,4.07,1.40,0.53,4.28,1001.00,-10.00,4490.00,5060.00,15:02:10.586831
-75.00,-79.00,-68.00,-28.00,4.07,1.40,0.53,4.28,1001.00,-10.00,4490.00,5060.00,15:02:10.816830
-75.00,-79.00,-68.00,-28.00,4.07,1.40,0.53,4.28,1001.00,-10.00,4490.00,5060.00,15:02:11.016833
-75.00,-79.00,-68.00,-28.00,4.07,1.40,0.53,4.28,1001.00,-10.00,4490.00,5060.00,15:02:11.226831
-75.00,-79.00,-68.00,-28.00,4.07,1.40,0.53,4.28,1001.00,-10.00,4490.00,5060.00,15:02:11.426833
-75.00,-79.00,-68.00,-28.00,4.07,1.40,0.53,4.28,1001.00,-10.00,4490.00,5060.00,15:02:11.630833
-75.00,-79.00,-68.00,-28.00,4.07,1.40,0.53,4.28,1001.00,-10.00,4490.00,5060.00,15:02:11.846833
-75.00,-79.00,-68.00,-28.00,4.07,1.40,0.53,4.28,1001.00,-10.00,4490.00,5060.00,15:02:12.086870
-75.00,-79.00,-68.00,-28.00,4.07,1.40,0.53,4.28,1001.00,-10.00,4490.00,5060.00,15:02:12.286867
-77.00,-72.00,-59.00,-26.00,4.06,1.40,0.53,4.29,1002.00,123.00,2790.00,5840.00,15:02:12.496834
-77.00,-72.00,-59.00,-26.00,4.06,1.40,0.53,4.29,1002.00,123.00,2790.00,5840.00,15:02:12.706840
-77.00,-72.00,-59.00,-26.00,4.06,1.40,0.53,4.29,1002.00,123.00,2790.00,5840.00,15:02:12.906834
-77.00,-72.00,-59.00,-26.00,4.06,1.40,0.53,4.29,1002.00,123.00,2790.00,5840.00,15:02:13.116835
-77.00,-72.00,-59.00,-26.00,4.06,1.40,0.53,4.29,1002.00,123.00,2790.00,5840.00,15:02:13.336833
-77.00,-72.00,-59.00,-26.00,4.06,1.40,0.53,4.29,1002.00,123.00,2790.00,5840.00,15:02:13.556834
-77.00,-72.00,-59.00,-26.00,4.06,1.40,0.53,4.29,1002.00,123.00,2790.00,5840.00,15:02:13.786833
-77.00,-72.00,-59.00,-26.00,4.06,1.40,0.53,4.29,1002.00,123.00,2790.00,5840.00,15:02:13.996835
-77.00,-72.00,-59.00,-26.00,4.06,1.40,0.53,4.29,1002.00,123.00,2790.00,5840.00,15:02:14.229835
-77.00,-72.00,-59.00,-26.00,4.06,1.40,0.53,4.29,1002.00,123.00,2790.00,5840.00,15:02:14.446836
-77.00,-72.00,-59.00,-26.00,4.06,1.40,0.53,4.29,1002.00,123.00,2790.00,5840.00,15:02:14.696836
-77.00,-72.00,-59.00,-26.00,4.06,1.40,0.53,4.29,1002.00,123.00,2790.00,5840.00,15:02:14.908836
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,1002.00,126.00,2780.00,3460.00,15:02:15.106839
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,1002.00,126.00,2780.00,3460.00,15:02:15.317836
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,1002.00,126.00,2780.00,3460.00,15:02:15.559879
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,1002.00,126.00,2780.00,3460.00,15:02:15.797836
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,1002.00,126.00,2780.00,3460.00,15:02:16.016839
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,1002.00,126.00,2780.00,3460.00,15:02:16.239835
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,1002.00,126.00,2780.00,3460.00,15:02:16.486838
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,1002.00,126.00,2780.00,3460.00,15:02:16.687837
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,1002.00,126.00,2780.00,3460.00,15:02:16.908839
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,1002.00,126.00,2780.00,3460.00,15:02:17.126837
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,1002.00,126.00,2780.00,3460.00,15:02:17.329839
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,1002.00,126.00,2780.00,3460.00,15:02:17.551838
-75.00,-73.00,-66.00,-22.00,4.04,1.38,0.53,4.28,1002.00,162.00,2780.00,1630.00,15:02:17.796839
-75.00,-73.00,-66.00,-22.00,4.04,1.38,0.53,4.28,1002.00,162.00,2780.00,1630.00,15:02:18.006839
-75.00,-73.00,-66.00,-22.00,4.04,1.38,0.53,4.28,1002.00,162.00,2780.00,1630.00,15:02:18.212836
-75.00,-73.00,-66.00,-22.00,4.04,1.38,0.53,4.28,1002.00,162.00,2780.00,1630.00,15:02:18.419838
-75.00,-73.00,-66.00,-22.00,4.04,1.38,0.53,4.28,1002.00,162.00,2780.00,1630.00,15:02:18.637840
-75.00,-73.00,-66.00,-22.00,4.04,1.38,0.53,4.28,1002.00,162.00,2780.00,1630.00,15:02:18.846840
-75.00,-73.00,-66.00,-22.00,4.04,1.38,0.53,4.28,1002.00,162.00,2780.00,1630.00,15:02:19.098839
-75.00,-73.00,-66.00,-22.00,4.04,1.38,0.53,4.28,1002.00,162.00,2780.00,1630.00,15:02:19.316843
-75.00,-73.00,-66.00,-22.00,4.04,1.38,0.53,4.28,1002.00,162.00,2780.00,1630.00,15:02:19.518842
-75.00,-73.00,-66.00,-22.00,4.04,1.38,0.53,4.28,1002.00,162.00,2780.00,1630.00,15:02:19.726840
-75.00,-73.00,-66.00,-22.00,4.04,1.38,0.53,4.28,1002.00,162.00,2780.00,1630.00,15:02:19.936839
-75.00,-73.00,-66.00,-22.00,4.04,1.38,0.53,4.28,1002.00,162.00,2780.00,1630.00,15:02:20.136843
-89.00,-73.00,-66.00,-24.00,4.04,1.38,0.52,4.28,1002.00,168.00,2780.00,5810.00,15:02:20.346873
-89.00,-73.00,-66.00,-24.00,4.04,1.38,0.52,4.28,1002.00,168.00,2780.00,5810.00,15:02:20.606839
-89.00,-73.00,-66.00,-24.00,4.04,1.38,0.52,4.28,1002.00,168.00,2780.00,5810.00,15:02:20.806841
-89.00,-73.00,-66.00,-24.00,4.04,1.38,0.52,4.28,1002.00,168.00,2780.00,5810.00,15:02:21.026841
-89.00,-73.00,-66.00,-24.00,4.04,1.38,0.52,4.28,1002.00,168.00,2780.00,5810.00,15:02:21.239839
-89.00,-73.00,-66.00,-24.00,4.04,1.38,0.52,4.28,1002.00,168.00,2780.00,5810.00,15:02:21.496882
-89.00,-73.00,-66.00,-24.00,4.04,1.38,0.52,4.28,1002.00,168.00,2780.00,5810.00,15:02:21.709841
-89.00,-73.00,-66.00,-24.00,4.04,1.38,0.52,4.28,1002.00,168.00,2780.00,5810.00,15:02:21.916875
-89.00,-73.00,-66.00,-24.00,4.04,1.38,0.52,4.28,1002.00,168.00,2780.00,5810.00,15:02:22.126841
-89.00,-73.00,-66.00,-24.00,4.04,1.38,0.52,4.28,1002.00,168.00,2780.00,5810.00,15:02:22.330842
-89.00,-73.00,-66.00,-24.00,4.04,1.38,0.52,4.28,1002.00,168.00,2780.00,5810.00,15:02:22.537842
-89.00,-73.00,-66.00,-24.00,4.04,1.38,0.52,4.28,1002.00,168.00,2780.00,5810.00,15:02:22.740844
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.29,1002.00,180.00,2780.00,5060.00,15:02:22.996845
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.29,1002.00,180.00,2780.00,5060.00,15:02:23.207841
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.29,1002.00,180.00,2780.00,5060.00,15:02:23.406844
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.29,1002.00,180.00,2780.00,5060.00,15:02:23.617845
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.29,1002.00,180.00,2780.00,5060.00,15:02:23.837841
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.29,1002.00,180.00,2780.00,5060.00,15:02:24.037847
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.29,1002.00,180.00,2780.00,5060.00,15:02:24.237844
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.29,1002.00,180.00,2780.00,5060.00,15:02:24.487844
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.29,1002.00,180.00,2780.00,5060.00,15:02:24.689845
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.29,1002.00,180.00,2780.00,5060.00,15:02:24.898845
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.29,1002.00,180.00,2780.00,5060.00,15:02:25.117843
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.29,1002.00,180.00,2780.00,5060.00,15:02:25.327843
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,939.00,178.00,3240.00,0.00,15:02:25.527846
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,939.00,178.00,3240.00,0.00,15:02:25.717843
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,939.00,178.00,3240.00,0.00,15:02:25.917876
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,939.00,178.00,3240.00,0.00,15:02:26.117843
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,939.00,178.00,3240.00,0.00,15:02:26.704846
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,939.00,178.00,3240.00,0.00,15:02:27.037889
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,939.00,178.00,3240.00,0.00,15:02:27.238847
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,939.00,178.00,3240.00,0.00,15:02:27.487847
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,939.00,178.00,3240.00,0.00,15:02:27.687847
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,939.00,178.00,3240.00,0.00,15:02:27.897850
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,939.00,178.00,3240.00,0.00,15:02:28.107846
-76.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,939.00,178.00,3240.00,0.00,15:02:28.307848
-84.00,-59.00,-64.00,-22.00,4.04,1.38,0.53,4.29,990.00,-19.00,3840.00,2620.00,15:02:28.539851
-84.00,-59.00,-64.00,-22.00,4.04,1.38,0.53,4.29,990.00,-19.00,3840.00,2620.00,15:02:28.737848
-84.00,-59.00,-64.00,-22.00,4.04,1.38,0.53,4.29,990.00,-19.00,3840.00,2620.00,15:02:29.027849
-84.00,-59.00,-64.00,-22.00,4.04,1.38,0.53,4.29,990.00,-19.00,3840.00,2620.00,15:02:29.237848
-84.00,-59.00,-64.00,-22.00,4.04,1.38,0.53,4.29,990.00,-19.00,3840.00,2620.00,15:02:29.439848
-84.00,-59.00,-64.00,-22.00,4.04,1.38,0.53,4.29,990.00,-19.00,3840.00,2620.00,15:02:29.687849
-84.00,-59.00,-64.00,-22.00,4.04,1.38,0.53,4.29,990.00,-19.00,3840.00,2620.00,15:02:29.897849
-84.00,-59.00,-64.00,-22.00,4.04,1.38,0.53,4.29,990.00,-19.00,3840.00,2620.00,15:02:30.099850
-84.00,-59.00,-64.00,-22.00,4.04,1.38,0.53,4.29,990.00,-19.00,3840.00,2620.00,15:02:30.307847
-84.00,-59.00,-64.00,-22.00,4.04,1.38,0.53,4.29,990.00,-19.00,3840.00,2620.00,15:02:30.524882
-84.00,-59.00,-64.00,-22.00,4.04,1.38,0.53,4.29,990.00,-19.00,3840.00,2620.00,15:02:30.737850
-84.00,-59.00,-64.00,-22.00,4.04,1.38,0.53,4.29,990.00,-19.00,3840.00,2620.00,15:02:30.938850
-64.00,-76.00,-65.00,-10.00,4.04,1.38,0.53,4.28,1000.00,88.00,2600.00,0.00,15:02:31.189849
-64.00,-76.00,-65.00,-10.00,4.04,1.38,0.53,4.28,1000.00,88.00,2600.00,0.00,15:02:31.397850
-64.00,-76.00,-65.00,-10.00,4.04,1.38,0.53,4.28,1000.00,88.00,2600.00,0.00,15:02:31.633854
-64.00,-76.00,-65.00,-10.00,4.04,1.38,0.53,4.28,1000.00,88.00,2600.00,0.00,15:02:31.837849
-64.00,-76.00,-65.00,-10.00,4.04,1.38,0.53,4.28,1000.00,88.00,2600.00,0.00,15:02:32.037886
-64.00,-76.00,-65.00,-10.00,4.04,1.38,0.53,4.28,1000.00,88.00,2600.00,0.00,15:02:32.267852
-64.00,-76.00,-65.00,-10.00,4.04,1.38,0.53,4.28,1000.00,88.00,2600.00,0.00,15:02:32.497886
-64.00,-76.00,-65.00,-10.00,4.04,1.38,0.53,4.28,1000.00,88.00,2600.00,0.00,15:02:32.697852
-64.00,-76.00,-65.00,-10.00,4.04,1.38,0.53,4.28,1000.00,88.00,2600.00,0.00,15:02:32.907856
-64.00,-76.00,-65.00,-10.00,4.04,1.38,0.53,4.28,1000.00,88.00,2600.00,0.00,15:02:33.107852
-64.00,-76.00,-65.00,-10.00,4.04,1.38,0.53,4.28,1000.00,88.00,2600.00,0.00,15:02:33.319853
-64.00,-76.00,-65.00,-10.00,4.04,1.38,0.53,4.28,1000.00,88.00,2600.00,0.00,15:02:33.517852
-67.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,645.00,207.00,1910.00,1670.00,15:02:33.717855
-67.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,645.00,207.00,1910.00,1670.00,15:02:33.917851
-67.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,645.00,207.00,1910.00,1670.00,15:02:34.140852
-67.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,645.00,207.00,1910.00,1670.00,15:02:34.387851
-67.00,-73.00,-66.00,-24.00,4.04,1.39,0.53,4.28,645.00,207.00,1910.00,1670.00,15:02:34.607852
