STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,time
-1001.00,-974.00,960.00,1120.00,15:18:40.056530
-1001.00,-974.00,960.00,1120.00,15:18:40.267712
-1001.00,-974.00,960.00,1120.00,15:18:40.466186
-1001.00,-974.00,960.00,1120.00,15:18:40.686491
-1001.00,-974.00,970.00,1110.00,15:18:40.936433
-1001.00,-974.00,970.00,1110.00,15:18:41.146356
-1001.00,-974.00,970.00,1110.00,15:18:41.356929
-1001.00,-974.00,970.00,1110.00,15:18:41.568163
-1001.00,-974.00,960.00,1120.00,15:18:41.778311
-1001.00,-974.00,960.00,1120.00,15:18:41.986205
-1001.00,-974.00,960.00,1120.00,15:18:42.228029
-1001.00,-974.00,960.00,1120.00,15:18:42.430386
-1001.00,-974.00,970.00,1120.00,15:18:42.626056
-1001.00,-974.00,970.00,1120.00,15:18:42.836732
-1001.00,-974.00,970.00,1120.00,15:18:43.037176
-1001.00,-974.00,970.00,1120.00,15:18:43.337908
-1001.00,-974.00,970.00,1120.00,15:18:43.656968
-1001.00,-974.00,970.00,1120.00,15:18:43.897008
-1001.00,-974.00,970.00,1120.00,15:18:44.138863
-1001.00,-974.00,970.00,1120.00,15:18:44.359568
-1001.00,-974.00,970.00,1110.00,15:18:44.557019
-1001.00,-974.00,970.00,1110.00,15:18:44.767257
-1001.00,-974.00,970.00,1110.00,15:18:44.986433
-1001.00,-974.00,970.00,1110.00,15:18:45.237256
-1001.00,-974.00,970.00,1130.00,15:18:45.447618
-1001.00,-974.00,970.00,1130.00,15:18:45.647248
-1001.00,-974.00,970.00,1130.00,15:18:45.857098
-1001.00,-974.00,970.00,1130.00,15:18:46.067289
-1001.00,-974.00,970.00,1110.00,15:18:46.267164
-1001.00,-974.00,970.00,1110.00,15:18:46.482017
-1001.00,-974.00,970.00,1110.00,15:18:46.749229
-1001.00,-974.00,970.00,1110.00,15:18:46.956972
-1001.00,-974.00,970.00,1120.00,15:18:47.156723
-1001.00,-974.00,970.00,1120.00,15:18:47.357131
-1001.00,-974.00,970.00,1120.00,15:18:47.574261
-1001.00,-974.00,970.00,1120.00,15:18:47.797602
-1001.00,-974.00,970.00,1120.00,15:18:48.056455
-1001.00,-974.00,970.00,1120.00,15:18:48.266936
-1001.00,-974.00,970.00,1120.00,15:18:48.480148
-1001.00,-974.00,970.00,1120.00,15:18:48.682063
-1001.00,-974.00,970.00,1120.00,15:18:48.897225
-1001.00,-974.00,970.00,1120.00,15:18:49.157376
-1001.00,-974.00,970.00,1120.00,15:18:49.356627
-1001.00,-974.00,970.00,1120.00,15:18:49.567434
-1001.00,-974.00,970.00,1120.00,15:18:49.767096
-1001.00,-974.00,970.00,1120.00,15:18:49.966662
-1001.00,-974.00,970.00,1120.00,15:18:50.179426
-1001.00,-974.00,970.00,1120.00,15:18:50.382047
-1001.00,-974.00,970.00,1120.00,15:18:50.649605
-1001.00,-974.00,970.00,1120.00,15:18:50.993168
-1001.00,-974.00,970.00,1120.00,15:18:51.209620
-1001.00,-974.00,970.00,1120.00,15:18:51.437123
-1001.00,-974.00,970.00,1120.00,15:18:51.649774
-1001.00,-974.00,970.00,1120.00,15:18:51.847131
-1001.00,-974.00,970.00,1120.00,15:18:52.047474
-1001.00,-974.00,970.00,1120.00,15:18:52.247473
-1001.00,-974.00,970.00,1120.00,15:18:52.457551
-1001.00,-974.00,970.00,1120.00,15:18:52.657509
-1001.00,-974.00,970.00,1120.00,15:18:52.867630
-1001.00,-974.00,970.00,1120.00,15:18:53.066917
-1001.00,-974.00,960.00,1160.00,15:18:53.272007
-1001.00,-974.00,960.00,1160.00,15:18:53.467455
-1001.00,-974.00,960.00,1160.00,15:18:53.666931
-1001.00,-974.00,960.00,1160.00,15:18:53.881547
-1001.00,-974.00,690.00,1120.00,15:18:54.082353
-1001.00,-974.00,690.00,1120.00,15:18:54.526761
-1001.00,-974.00,690.00,1120.00,15:18:54.747577
-1001.00,-974.00,690.00,1120.00,15:18:54.946713
-951.00,-974.00,2500.00,1390.00,15:18:55.139559
-951.00,-974.00,2500.00,1390.00,15:18:55.367698
-951.00,-974.00,2500.00,1390.00,15:18:55.589832
-951.00,-974.00,2500.00,1390.00,15:18:55.799544
-412.00,-657.00,4090.00,4060.00,15:18:55.998831
-412.00,-657.00,4090.00,4060.00,15:18:56.228282
-412.00,-657.00,4090.00,4060.00,15:18:56.436873
-412.00,-657.00,4090.00,4060.00,15:18:56.647612
-98.00,-610.00,5010.00,3330.00,15:18:56.867246
-98.00,-610.00,5010.00,3330.00,15:18:57.080717
-98.00,-610.00,5010.00,3330.00,15:18:57.286372
-98.00,-610.00,5010.00,3330.00,15:18:57.528099
-98.00,-559.00,4270.00,5470.00,15:18:57.737544
-98.00,-559.00,4270.00,5470.00,15:18:57.948187
-98.00,-559.00,4270.00,5470.00,15:18:58.147427
-98.00,-559.00,4270.00,5470.00,15:18:58.347126
98.00,-529.00,3230.00,5740.00,15:18:58.546822
98.00,-529.00,3230.00,5740.00,15:18:58.757728
98.00,-529.00,3230.00,5740.00,15:18:58.957174
98.00,-529.00,3230.00,5740.00,15:18:59.167544
102.00,-250.00,1760.00,4890.00,15:18:59.380516
102.00,-250.00,1760.00,4890.00,15:18:59.617303
102.00,-250.00,1760.00,4890.00,15:18:59.837958
102.00,-250.00,1760.00,4890.00,15:19:00.047509
102.00,78.00,1410.00,3240.00,15:19:00.247215
102.00,78.00,1410.00,3240.00,15:19:00.447374
102.00,78.00,1410.00,3240.00,15:19:00.647504
102.00,78.00,1410.00,3240.00,15:19:00.848138
101.00,130.00,920.00,2180.00,15:19:01.046920
101.00,130.00,920.00,2180.00,15:19:01.247323
101.00,130.00,920.00,2180.00,15:19:01.446998
101.00,130.00,920.00,2180.00,15:19:01.647082
101.00,132.00,1170.00,940.00,15:19:01.847272
101.00,132.00,1170.00,940.00,15:19:02.057740
101.00,132.00,1170.00,940.00,15:19:02.267580
101.00,132.00,1170.00,940.00,15:19:02.467898
192.00,262.00,2480.00,3830.00,15:19:02.681736
192.00,262.00,2480.00,3830.00,15:19:02.880757
192.00,262.00,2480.00,3830.00,15:19:03.080559
192.00,262.00,2480.00,3830.00,15:19:03.318185
706.00,796.00,3570.00,4440.00,15:19:03.539891
706.00,796.00,3570.00,4440.00,15:19:03.757274
706.00,796.00,3570.00,4440.00,15:19:03.957807
706.00,796.00,3570.00,4440.00,15:19:04.157207
903.00,974.00,2080.00,2050.00,15:19:04.357145
903.00,974.00,2080.00,2050.00,15:19:04.568220
903.00,974.00,2080.00,2050.00,15:19:04.782118
903.00,974.00,2080.00,2050.00,15:19:04.980931
964.00,987.00,2200.00,1400.00,15:19:05.218262
964.00,987.00,2200.00,1400.00,15:19:05.438089
964.00,987.00,2200.00,1400.00,15:19:05.658343
964.00,987.00,2200.00,1400.00,15:19:05.868053
988.00,1000.00,2000.00,1120.00,15:19:06.067730
988.00,1000.00,2000.00,1120.00,15:19:06.257317
988.00,1000.00,2000.00,1120.00,15:19:06.457718
988.00,1000.00,2000.00,1120.00,15:19:06.667995
996.00,1000.00,1960.00,1090.00,15:19:06.867647
996.00,1000.00,1960.00,1090.00,15:19:07.127923
996.00,1000.00,1960.00,1090.00,15:19:07.358453
996.00,1000.00,1960.00,1090.00,15:19:07.580247
1000.00,1000.00,1910.00,1090.00,15:19:07.781259
1000.00,1000.00,1910.00,1090.00,15:19:08.018213
1000.00,1000.00,1910.00,1090.00,15:19:08.238346
1000.00,1000.00,1910.00,1090.00,15:19:08.458147
1000.00,999.00,1900.00,1090.00,15:19:08.667821
1000.00,999.00,1900.00,1090.00,15:19:08.879984
1000.00,999.00,1900.00,1090.00,15:19:09.082884
1000.00,999.00,1900.00,1090.00,15:19:09.281881
1000.00,1006.00,1900.00,890.00,15:19:09.480993
1000.00,1006.00,1900.00,890.00,15:19:09.937487
1000.00,1006.00,1900.00,890.00,15:19:10.147778
1000.00,1006.00,1900.00,890.00,15:19:10.368067
1000.00,1006.00,1890.00,660.00,15:19:10.580709
1000.00,1006.00,1890.00,660.00,15:19:10.788065
1000.00,1006.00,1890.00,660.00,15:19:11.018118
1000.00,1006.00,1890.00,660.00,15:19:11.238187
1000.00,1015.00,1890.00,610.00,15:19:11.450440
1000.00,1015.00,1890.00,610.00,15:19:11.657995
1000.00,1015.00,1890.00,610.00,15:19:11.868189
1000.00,1016.00,1900.00,590.00,15:19:12.080152
1000.00,1016.00,1900.00,590.00,15:19:12.327464
1000.00,1016.00,1900.00,590.00,15:19:12.538277
1000.00,1016.00,1900.00,590.00,15:19:12.748629
1000.00,1016.00,1900.00,590.00,15:19:12.948091
1000.00,1016.00,1900.00,590.00,15:19:13.147356
1000.00,1016.00,1900.00,590.00,15:19:13.359227
1000.00,1016.00,1900.00,590.00,15:19:13.558323
1000.00,1016.00,1900.00,590.00,15:19:13.768027
1000.00,1016.00,1890.00,580.00,15:19:13.967474
1000.00,1016.00,1890.00,580.00,15:19:14.181432
1000.00,1016.00,1890.00,580.00,15:19:14.418548
1000.00,1016.00,1890.00,580.00,15:19:14.638554
1000.00,1016.00,1890.00,580.00,15:19:14.867985
1000.00,1016.00,1890.00,580.00,15:19:15.082434
1000.00,1016.00,1890.00,580.00,15:19:15.280310
1000.00,1016.00,1890.00,580.00,15:19:15.583422
1000.00,1016.00,1890.00,580.00,15:19:15.931216
1000.00,1016.00,1890.00,580.00,15:19:16.158508
1000.00,1016.00,1890.00,580.00,15:19:16.383108
1000.00,1016.00,1890.00,580.00,15:19:16.618381
1000.00,1016.00,1900.00,580.00,15:19:16.838785
1000.00,1016.00,1900.00,580.00,15:19:17.040294
1000.00,1016.00,1900.00,580.00,15:19:17.248305
1000.00,1016.00,1910.00,580.00,15:19:17.468797
1000.00,1016.00,1910.00,580.00,15:19:17.667608
1000.00,1016.00,1910.00,580.00,15:19:17.881722
1000.00,1016.00,1910.00,580.00,15:19:18.081900
1000.00,1016.00,1910.00,580.00,15:19:18.282431
1000.00,968.00,1900.00,760.00,15:19:18.519011
1000.00,968.00,1900.00,760.00,15:19:18.748179
1000.00,968.00,1900.00,760.00,15:19:18.948179
1000.00,968.00,1900.00,760.00,15:19:19.147797
1000.00,968.00,1890.00,270.00,15:19:19.350524
1000.00,968.00,1890.00,270.00,15:19:19.558574
1000.00,968.00,1890.00,270.00,15:19:19.768364
1000.00,968.00,1890.00,170.00,15:19:20.008949
1000.00,968.00,1890.00,170.00,15:19:20.250164
1000.00,968.00,1890.00,170.00,15:19:20.448178
1000.00,968.00,1890.00,170.00,15:19:20.650735
1000.00,968.00,1890.00,170.00,15:19:20.859272
1000.00,968.00,1890.00,290.00,15:19:21.047920
1000.00,968.00,1890.00,290.00,15:19:21.260983
1000.00,968.00,1890.00,290.00,15:19:21.458567
1000.00,968.00,1890.00,290.00,15:19:21.668362
1000.00,968.00,1890.00,360.00,15:19:21.867874
1000.00,968.00,1890.00,360.00,15:19:22.078015
1000.00,968.00,1890.00,360.00,15:19:22.267930
1000.00,968.00,1890.00,360.00,15:19:22.482118
1002.00,968.00,1860.00,340.00,15:19:22.682559
1002.00,968.00,1860.00,340.00,15:19:22.881551
1002.00,968.00,1860.00,340.00,15:19:23.183266
1002.00,968.00,1860.00,340.00,15:19:23.518153
1002.00,968.00,1860.00,350.00,15:19:23.748309
1002.00,968.00,1860.00,350.00,15:19:23.957886
1002.00,968.00,1860.00,350.00,15:19:24.158544
1002.00,968.00,1860.00,350.00,15:19:24.369730
1002.00,968.00,1850.00,380.00,15:19:24.568705
1002.00,968.00,1850.00,380.00,15:19:24.768373
1002.00,968.00,1850.00,380.00,15:19:24.983119
719.00,817.00,2250.00,0.00,15:19:25.228520
719.00,817.00,2250.00,0.00,15:19:25.447966
719.00,817.00,2250.00,0.00,15:19:25.649409
719.00,817.00,2250.00,0.00,15:19:25.848856
719.00,817.00,2250.00,0.00,15:19:26.058282
250.00,763.00,4590.00,2490.00,15:19:26.258625
250.00,763.00,4590.00,2490.00,15:19:26.468177
250.00,763.00,4590.00,2490.00,15:19:26.689596
250.00,763.00,4590.00,2490.00,15:19:26.928877
103.00,763.00,5090.00,5750.00,15:19:27.148734
103.00,763.00,5090.00,5750.00,15:19:27.358908
103.00,763.00,5090.00,5750.00,15:19:27.558918
21.00,509.00,4670.00,5790.00,15:19:27.768681
21.00,509.00,4670.00,5790.00,15:19:27.968669
21.00,509.00,4670.00,5790.00,15:19:28.168905
21.00,509.00,4670.00,5790.00,15:19:28.371641
21.00,509.00,4670.00,5790.00,15:19:28.582469
9.00,569.00,4460.00,4850.00,15:19:28.784120
9.00,569.00,4460.00,4850.00,15:19:28.983961
9.00,569.00,4460.00,4850.00,15:19:29.185591
9.00,569.00,4460.00,4850.00,15:19:29.419173
3.00,409.00,3990.00,5420.00,15:19:29.737376
3.00,409.00,3990.00,5420.00,15:19:30.058820
3.00,409.00,3990.00,5420.00,15:19:30.268469
3.00,408.00,3910.00,5830.00,15:19:30.479070
3.00,408.00,3910.00,5830.00,15:19:30.708128
3.00,408.00,3910.00,5830.00,15:19:30.918254
3.00,408.00,3910.00,5830.00,15:19:31.108237
3.00,408.00,3910.00,5830.00,15:19:31.318372
-1.00,408.00,3700.00,5820.00,15:19:31.528419
-1.00,408.00,3700.00,5820.00,15:19:31.728454
-1.00,408.00,3700.00,5820.00,15:19:31.949119
-1.00,408.00,3700.00,5820.00,15:19:32.148311
-3.00,408.00,2650.00,5830.00,15:19:32.348699
-3.00,408.00,2650.00,5830.00,15:19:32.558359
-3.00,408.00,2650.00,5830.00,15:19:32.760975
-3.00,408.00,2650.00,5830.00,15:19:32.958136
-2.00,368.00,2460.00,5540.00,15:19:33.169142
-2.00,368.00,2460.00,5540.00,15:19:33.368925
-2.00,368.00,2460.00,5540.00,15:19:33.568225
-2.00,368.00,2460.00,5540.00,15:19:33.809473
-2.00,368.00,2460.00,5800.00,15:19:34.021706
-2.00,368.00,2460.00,5800.00,15:19:34.239906
-2.00,368.00,2460.00,5800.00,15:19:34.449193
-2.00,368.00,2460.00,5800.00,15:19:34.649061
33.00,368.00,2970.00,5820.00,15:19:34.848821
33.00,368.00,2970.00,5820.00,15:19:35.058551
33.00,368.00,2970.00,5820.00,15:19:35.259163
33.00,368.00,2970.00,5820.00,15:19:35.469134
1.00,368.00,3370.00,5820.00,15:19:35.739368
1.00,368.00,3370.00,5820.00,15:19:35.948580
1.00,368.00,3370.00,5820.00,15:19:36.148820
1.00,368.00,3370.00,5820.00,15:19:36.359514
1.00,393.00,3410.00,4470.00,15:19:36.559278
1.00,393.00,3410.00,4470.00,15:19:36.758410
1.00,393.00,3410.00,4470.00,15:19:36.958434
1.00,393.00,3410.00,4470.00,15:19:37.149029
1.00,335.00,3410.00,0.00,15:19:37.359599
1.00,335.00,3410.00,0.00,15:19:37.559309
1.00,335.00,3410.00,0.00,15:19:37.760087
1.00,335.00,3410.00,0.00,15:19:37.959020
1.00,323.00,3410.00,4830.00,15:19:38.169292
1.00,323.00,3410.00,4830.00,15:19:38.381950
1.00,323.00,3410.00,4830.00,15:19:38.619272
1.00,323.00,3410.00,4830.00,15:19:38.839147
0.00,323.00,3400.00,5400.00,15:19:39.049567
0.00,323.00,3400.00,5400.00,15:19:39.249378
0.00,323.00,3400.00,5400.00,15:19:39.449144
0.00,323.00,3400.00,5400.00,15:19:39.648677
-2.00,369.00,3380.00,5120.00,15:19:39.859129
-2.00,369.00,3380.00,5120.00,15:19:40.062653
-2.00,369.00,3380.00,5120.00,15:19:40.258879
-2.00,369.00,3380.00,5120.00,15:19:40.469098
-4.00,314.00,3050.00,3450.00,15:19:40.669402
-4.00,314.00,3050.00,3450.00,15:19:40.879311
-4.00,314.00,3050.00,3450.00,15:19:41.109761
-4.00,314.00,3050.00,3450.00,15:19:41.319268
-2.00,286.00,2240.00,4490.00,15:19:41.519323
-2.00,286.00,2240.00,4490.00,15:19:41.769483
-2.00,286.00,2240.00,4490.00,15:19:41.980523
-2.00,286.00,2240.00,4490.00,15:19:42.180530
32.00,286.00,1230.00,5790.00,15:19:42.419086
32.00,286.00,1230.00,5790.00,15:19:42.619588
32.00,286.00,1230.00,5790.00,15:19:42.821722
32.00,286.00,1230.00,5790.00,15:19:43.019046
276.00,268.00,2210.00,3360.00,15:19:43.219010
276.00,268.00,2210.00,3360.00,15:19:43.534773
276.00,268.00,2210.00,3360.00,15:19:43.868992
276.00,268.00,2210.00,3360.00,15:19:44.081959
819.00,268.00,4190.00,5500.00,15:19:44.282320
819.00,268.00,4190.00,5500.00,15:19:44.519647
819.00,268.00,4190.00,5500.00,15:19:44.729382
819.00,268.00,4190.00,5500.00,15:19:44.928707
935.00,271.00,5140.00,5800.00,15:19:45.128854
935.00,271.00,5140.00,5800.00,15:19:45.332312
935.00,271.00,5140.00,5800.00,15:19:45.538876
935.00,271.00,5140.00,5800.00,15:19:45.738691
968.00,359.00,5140.00,3370.00,15:19:45.969898
968.00,359.00,5140.00,3370.00,15:19:46.169533
968.00,359.00,5140.00,3370.00,15:19:46.369276
968.00,359.00,5140.00,3370.00,15:19:46.569526
982.00,294.00,2340.00,3290.00,15:19:46.784852
982.00,294.00,2340.00,3290.00,15:19:47.099963
982.00,294.00,2340.00,3290.00,15:19:47.419414
982.00,294.00,2340.00,3290.00,15:19:47.628808
29.00,294.00,5510.00,4040.00,15:19:47.858865
29.00,294.00,5510.00,4040.00,15:19:48.070842
29.00,294.00,5510.00,4040.00,15:19:48.269707
29.00,294.00,5510.00,4040.00,15:19:48.469734
-472.00,723.00,6610.00,4840.00,15:19:48.669405
-472.00,723.00,6610.00,4840.00,15:19:48.888456
-472.00,723.00,6610.00,4840.00,15:19:49.170069
-472.00,723.00,6610.00,4840.00,15:19:49.383156
-785.00,782.00,7210.00,5760.00,15:19:49.582158
-785.00,782.00,7210.00,5760.00,15:19:49.784018
-785.00,782.00,7210.00,5760.00,15:19:50.019523
-785.00,782.00,7210.00,5760.00,15:19:50.218934
-972.00,783.00,7370.00,4300.00,15:19:50.418797
-972.00,783.00,7370.00,4300.00,15:19:50.619103
-972.00,783.00,7370.00,4300.00,15:19:50.831821
-972.00,783.00,7370.00,4300.00,15:19:51.034336
-990.00,803.00,4680.00,3580.00,15:19:51.229274
-990.00,803.00,4680.00,3580.00,15:19:51.439890
-990.00,803.00,4680.00,3580.00,15:19:51.659681
-990.00,803.00,4680.00,3580.00,15:19:51.859261
-502.00,423.00,3070.00,2900.00,15:19:52.059693
-502.00,423.00,3070.00,2900.00,15:19:52.259209
-502.00,423.00,3070.00,2900.00,15:19:52.449090
-502.00,423.00,3070.00,2900.00,15:19:52.661734
339.00,423.00,5390.00,2900.00,15:19:52.858945
339.00,423.00,5390.00,2900.00,15:19:53.061543
339.00,423.00,5390.00,2900.00,15:19:53.259144
339.00,423.00,5390.00,2900.00,15:19:53.470158
720.00,304.00,6040.00,0.00,15:19:53.669042
720.00,304.00,6040.00,0.00,15:19:53.883488
720.00,304.00,6040.00,0.00,15:19:54.129864
801.00,277.00,5790.00,4930.00,15:19:54.354408
801.00,277.00,5790.00,4930.00,15:19:54.559772
801.00,277.00,5790.00,4930.00,15:19:54.769772
801.00,277.00,5790.00,4930.00,15:19:54.987419
801.00,277.00,5790.00,4930.00,15:19:55.220291
799.00,277.00,3570.00,5790.00,15:19:55.431863
799.00,277.00,3570.00,5790.00,15:19:55.629297
799.00,277.00,3570.00,5790.00,15:19:55.829809
799.00,277.00,3570.00,5790.00,15:19:56.039403
666.00,244.00,1480.00,5180.00,15:19:56.238964
666.00,244.00,1480.00,5180.00,15:19:56.450430
666.00,244.00,1480.00,5180.00,15:19:56.659712
596.00,244.00,1190.00,5180.00,15:19:56.895095
596.00,244.00,1190.00,5180.00,15:19:57.119326
596.00,244.00,1190.00,5180.00,15:19:57.321805
596.00,244.00,1190.00,5180.00,15:19:57.520073
596.00,244.00,1190.00,5180.00,15:19:57.729950
598.00,233.00,1430.00,5870.00,15:19:57.929270
598.00,233.00,1430.00,5870.00,15:19:58.129970
598.00,233.00,1430.00,5870.00,15:19:58.329843
598.00,233.00,1430.00,5870.00,15:19:58.539660
598.00,233.00,1460.00,0.00,15:19:58.740981
598.00,233.00,1460.00,0.00,15:19:58.941514
598.00,233.00,1460.00,0.00,15:19:59.150028
598.00,233.00,1460.00,0.00,15:19:59.350197
598.00,336.00,1450.00,2420.00,15:19:59.560084
598.00,336.00,1450.00,2420.00,15:19:59.769722
598.00,336.00,1450.00,2420.00,15:19:59.970789
598.00,336.00,1450.00,2420.00,15:20:00.169974
598.00,336.00,1460.00,5760.00,15:20:00.385182
598.00,336.00,1460.00,5760.00,15:20:00.619961
598.00,336.00,1460.00,5760.00,15:20:00.830695
598.00,336.00,1460.00,5760.00,15:20:01.029593
598.00,222.00,1460.00,0.00,15:20:01.240245
598.00,222.00,1460.00,0.00,15:20:01.441939
598.00,222.00,1460.00,0.00,15:20:01.661284
598.00,222.00,1460.00,0.00,15:20:01.890316
598.00,205.00,1470.00,5400.00,15:20:02.183008
598.00,205.00,1470.00,5400.00,15:20:02.382975
598.00,205.00,1470.00,5400.00,15:20:02.583087
598.00,205.00,1470.00,5400.00,15:20:02.819859
598.00,125.00,1460.00,5760.00,15:20:03.040597
598.00,125.00,1460.00,5760.00,15:20:03.242115
598.00,125.00,1460.00,5760.00,15:20:03.439634
598.00,125.00,1460.00,5760.00,15:20:03.640072
598.00,35.00,1470.00,5570.00,15:20:03.850353
598.00,35.00,1470.00,5570.00,15:20:04.069887
598.00,35.00,1470.00,5570.00,15:20:04.269582
598.00,35.00,1470.00,5570.00,15:20:04.470067
598.00,-38.00,1450.00,5780.00,15:20:04.671026
598.00,-38.00,1450.00,5780.00,15:20:04.869662
598.00,-38.00,1450.00,5780.00,15:20:05.083257
598.00,-38.00,1450.00,5780.00,15:20:05.320683
601.00,-38.00,1410.00,4520.00,15:20:05.519475
601.00,-38.00,1410.00,4520.00,15:20:05.730419
601.00,-38.00,1410.00,4520.00,15:20:05.930003
601.00,-38.00,1410.00,4520.00,15:20:06.130392
603.00,-274.00,1040.00,5680.00,15:20:06.332333
603.00,-274.00,1040.00,5680.00,15:20:06.539745
603.00,-274.00,1040.00,5680.00,15:20:06.740228
603.00,-274.00,1040.00,5680.00,15:20:06.950267
602.00,-408.00,840.00,5030.00,15:20:07.150012
602.00,-408.00,840.00,5030.00,15:20:07.381414
602.00,-408.00,840.00,5030.00,15:20:07.620915
602.00,-408.00,840.00,5030.00,15:20:07.830390
602.00,-601.00,820.00,2990.00,15:20:08.030641
602.00,-601.00,820.00,2990.00,15:20:08.232278
602.00,-601.00,820.00,2990.00,15:20:08.430085
602.00,-601.00,820.00,2990.00,15:20:08.630540
602.00,-602.00,820.00,2780.00,15:20:08.850716
602.00,-602.00,820.00,2780.00,15:20:09.071233
602.00,-602.00,820.00,2780.00,15:20:09.269964
602.00,-602.00,820.00,2780.00,15:20:09.482558
602.00,-605.00,810.00,2690.00,15:20:09.683676
602.00,-605.00,810.00,2690.00,15:20:09.930380
602.00,-605.00,810.00,2690.00,15:20:10.142385
602.00,-605.00,810.00,2690.00,15:20:10.349831
602.00,-608.00,1150.00,2590.00,15:20:10.583494
602.00,-608.00,1150.00,2590.00,15:20:10.820069
602.00,-608.00,1150.00,2590.00,15:20:11.030450
602.00,-608.00,1150.00,2590.00,15:20:11.231645
780.00,-657.00,2610.00,4770.00,15:20:11.429630
780.00,-657.00,2610.00,4770.00,15:20:11.642449
780.00,-657.00,2610.00,4770.00,15:20:11.840125
780.00,-657.00,2610.00,4770.00,15:20:12.040533
925.00,-966.00,2310.00,3690.00,15:20:12.252562
925.00,-966.00,2310.00,3690.00,15:20:12.483515
925.00,-966.00,2310.00,3690.00,15:20:12.720395
925.00,-966.00,2310.00,3690.00,15:20:12.930193
975.00,-988.00,2210.00,3100.00,15:20:13.130373
975.00,-988.00,2210.00,3100.00,15:20:13.332033
975.00,-988.00,2210.00,3100.00,15:20:13.529658
975.00,-988.00,2210.00,3100.00,15:20:13.742363
992.00,-998.00,2160.00,2840.00,15:20:13.949886
992.00,-998.00,2160.00,2840.00,15:20:14.140741
992.00,-998.00,2160.00,2840.00,15:20:14.350679
992.00,-998.00,2160.00,2840.00,15:20:14.549975
999.00,-1008.00,2060.00,2570.00,15:20:14.750044
999.00,-1008.00,2060.00,2570.00,15:20:14.970586
999.00,-1008.00,2060.00,2570.00,15:20:15.230648
999.00,-1008.00,2060.00,2570.00,15:20:15.430222
1003.00,-1011.00,1500.00,2540.00,15:20:15.630609
1003.00,-1011.00,1500.00,2540.00,15:20:15.840953
1003.00,-1011.00,1500.00,2540.00,15:20:16.050019
1003.00,-1011.00,1500.00,2540.00,15:20:16.250596
1002.00,-1011.00,1270.00,2530.00,15:20:16.460219
1002.00,-1011.00,1270.00,2530.00,15:20:16.683883
1002.00,-1011.00,1270.00,2530.00,15:20:16.901083
1002.00,-1011.00,1270.00,2530.00,15:20:17.161065
1002.00,-1011.00,1240.00,2540.00,15:20:17.401034
1002.00,-1011.00,1240.00,2540.00,15:20:17.650998
1002.00,-1011.00,1240.00,2540.00,15:20:17.890912
1002.00,-1011.00,1240.00,2540.00,15:20:18.131032
1002.00,-1011.00,1240.00,2530.00,15:20:18.330310
1002.00,-1011.00,1240.00,2530.00,15:20:18.530761
1002.00,-1011.00,1240.00,2530.00,15:20:18.750176
1002.00,-1011.00,1240.00,2530.00,15:20:18.950176
1002.00,-1011.00,1250.00,2540.00,15:20:19.150296
1002.00,-1011.00,1250.00,2540.00,15:20:19.350719
1002.00,-1011.00,1250.00,2540.00,15:20:19.560455
1002.00,-1011.00,1250.00,2540.00,15:20:19.771681
1002.00,-1011.00,1250.00,2500.00,15:20:19.983593
1002.00,-1011.00,1250.00,2500.00,15:20:20.182019
1002.00,-1011.00,1250.00,2500.00,15:20:20.430799
1002.00,-1011.00,1250.00,2500.00,15:20:20.642254
1002.00,-1035.00,1230.00,1720.00,15:20:20.853457
1002.00,-1035.00,1230.00,1720.00,15:20:21.050199
1002.00,-1035.00,1230.00,1720.00,15:20:21.260718
1002.00,-1035.00,1230.00,1720.00,15:20:21.460195
1002.00,-1030.00,1250.00,630.00,15:20:21.662088
1002.00,-1030.00,1250.00,630.00,15:20:21.870421
1002.00,-1030.00,1250.00,630.00,15:20:22.085081
1002.00,-1030.00,1250.00,630.00,15:20:22.321515
1002.00,-1030.00,1250.00,500.00,15:20:22.531128
1002.00,-1030.00,1250.00,500.00,15:20:22.751128
1002.00,-1030.00,1250.00,500.00,15:20:22.991605
1002.00,-1030.00,1250.00,500.00,15:20:23.250983
1002.00,-1030.00,1240.00,470.00,15:20:23.470910
1002.00,-1030.00,1240.00,470.00,15:20:23.690798
1002.00,-1030.00,1240.00,470.00,15:20:23.950706
1002.00,-1030.00,1240.00,470.00,15:20:24.171888
1002.00,-1030.00,1240.00,470.00,15:20:24.390743
1002.00,-1030.00,1240.00,470.00,15:20:24.633660
1002.00,-1030.00,1240.00,470.00,15:20:24.850967
1002.00,-1030.00,1240.00,470.00,15:20:25.040940
1002.00,-990.00,1240.00,580.00,15:20:25.250995
1002.00,-990.00,1240.00,580.00,15:20:25.450306
1002.00,-990.00,1240.00,580.00,15:20:25.662176
1002.00,-990.00,1240.00,580.00,15:20:25.871441
1002.00,-990.00,1250.00,620.00,15:20:26.090637
1002.00,-990.00,1250.00,620.00,15:20:26.332307
1002.00,-990.00,1250.00,620.00,15:20:26.530898
1002.00,-990.00,1250.00,620.00,15:20:26.741473
1002.00,-990.00,1240.00,620.00,15:20:26.970843
1002.00,-990.00,1240.00,620.00,15:20:27.185271
1002.00,-990.00,1240.00,620.00,15:20:27.431487
