Использовать заднюю рулевую рейку,Номер устройства,Работа,Уст. нулевого положения,Задание положения,Статус,Текущее положение,Ток статора,Температура инвертора,Температура двигателя,CAN-PDO online,Счетчик RPDO1,DropCounter1,"Ограничение рулевой рейки ""+""","Ограничение рулевой рейки ""-""",Нулевое положение рулевой рейки,Т фильтра,Множитель для показаний тока рулевых,Номер устройства,Работа,Уст. нулевого положения,Задание положения,Статус,Текущее положение,Ток статора,Температура инвертора,Температура двигателя,CAN-PDO online,Счетчик RPDO1,DropCounter1,"Ограничение рулевой рейки ""+""","Ограничение рулевой рейки ""-""",Нулевое положение рулевой рейки,Т фильтра,Множитель для показаний тока рулевых,time
0,15,0,0,0,0,0,800,30,30,1,19355,94,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17421,8,1000,-1000,0,0.005,10,18:15:01.563381
0,15,0,0,0,0,0,800,30,30,1,19355,94,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17421,8,1000,-1000,0,0.005,10,18:15:01.575619
0,15,0,0,0,0,0,800,30,30,1,19355,94,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17421,8,1000,-1000,0,0.005,10,18:15:01.588019
0,15,0,0,0,0,0,800,30,30,1,19355,94,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17421,8,1000,-1000,0,0.005,10,18:15:01.600291
0,15,0,0,0,0,0,800,30,30,1,19355,94,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17421,8,1000,-1000,0,0.005,10,18:15:01.611606
0,15,0,0,0,0,0,800,30,30,1,19355,94,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17421,8,1000,-1000,0,0.005,10,18:15:01.623516
0,15,0,0,0,0,0,800,30,30,1,19355,94,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17421,8,1000,-1000,0,0.005,10,18:15:01.634762
0,15,0,0,0,0,0,800,30,30,1,19355,94,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17421,8,1000,-1000,0,0.005,10,18:15:01.645554
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.659477
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.671668
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.683617
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.695698
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.706165
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.715619
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.724089
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.731616
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.742643
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.751754
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.763798
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.775294
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.787051
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.800117
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.814373
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.828768
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.842454
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.855638
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.871006
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.884650
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.897429
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.910979
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.923062
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.934909
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.947395
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.958442
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.972853
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.985319
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:01.999255
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:02.012061
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:02.023302
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:02.034610
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:02.042712
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:02.054093
0,15,0,0,0,0,0,980,30,30,1,19359,31,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17425,65,1000,-1000,0,0.005,10,18:15:02.062738
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.070343
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.076596
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.086115
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.097595
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.109847
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.120361
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.132637
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.143956
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.155619
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.166662
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.179475
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.191221
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.202881
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.213786
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.225032
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.235821
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.244129
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.251844
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.261230
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.270413
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.282088
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.294093
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.305483
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.316007
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.323815
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.331869
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.339669
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.350297
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.360475
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.370366
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.380776
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.392043
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.404944
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.416401
0,15,0,0,0,0,0,800,30,30,1,19362,90,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17428,90,1000,-1000,0,0.005,10,18:15:02.429857
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.443042
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.454212
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.466861
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.480391
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.492457
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.505206
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.517303
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.529770
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.540439
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.551344
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.560600
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.571744
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.583763
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.597952
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.608737
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.623519
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.635536
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.647663
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.659853
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.671104
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.683879
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.695794
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.704777
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.712645
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.721136
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.728858
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.735990
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.741648
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.750803
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.759876
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.766368
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.774565
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.782358
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.792600
0,15,0,0,0,0,0,770,30,30,1,19366,7,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17432,48,1000,-1000,0,0.005,10,18:15:02.804765
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:02.819765
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:02.832514
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:02.844912
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:02.857685
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:02.869722
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:02.882101
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:02.894015
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:02.906577
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:02.919774
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:02.932342
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:02.943556
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:02.955872
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:02.967781
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:02.978367
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:02.991738
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.004111
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.016430
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.029371
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.041857
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.054469
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.065354
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.076707
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.089612
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.103677
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.117076
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.130088
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.141534
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.155030
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.167709
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.178665
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.193240
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.206153
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.219170
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.229794
0,15,0,0,0,0,0,800,30,30,1,19370,88,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,17435,136,1000,-1000,0,0.005,10,18:15:03.244884
