PSTED_TORQUE,PSTED_MOTOR_SPEED,PSTED_CURRENT,PSTED_VOLTAGE,PSTED_MOTOR_TEMP,PSTED_INV_RADIATOR_TEMP,PSTED_OUT_BMS_VOLTAGE,SYSTEM_24V_VOLTAGE,time
0.00,3392.44,0.00,349.41,63.00,33.00,355.90,24.47,18:13:54.633520
0.00,3392.44,0.00,349.41,63.00,33.00,355.90,24.47,18:13:54.843555
0.00,3392.44,0.00,349.41,63.00,33.00,355.90,24.47,18:13:55.042754
0.00,3392.44,0.00,349.41,63.00,33.00,355.90,24.47,18:13:55.243520
0.00,3392.44,0.00,349.41,63.00,33.00,355.90,24.47,18:13:55.446579
0.00,3392.44,0.00,349.41,63.00,33.00,355.90,24.47,18:13:55.654349
0.00,2599.93,0.00,349.41,60.00,33.00,355.90,24.47,18:13:55.855294
0.00,2599.93,0.00,349.41,60.00,33.00,355.90,24.47,18:13:56.053326
0.00,2599.93,0.00,349.41,60.00,33.00,355.90,24.47,18:13:56.253138
0.00,2599.93,0.00,349.41,60.00,33.00,355.90,24.47,18:13:56.453255
0.00,2599.93,0.00,349.41,60.00,33.00,355.90,24.47,18:13:56.663773
0.00,2599.93,0.00,349.41,60.00,33.00,355.90,24.47,18:13:56.863610
0.00,2599.93,0.00,349.41,60.00,33.00,355.90,24.47,18:13:57.063634
0.00,2599.93,0.00,349.41,60.00,33.00,355.90,24.47,18:13:57.313637
0.00,1843.81,0.00,349.41,57.00,33.00,355.90,24.47,18:13:57.523367
0.00,1843.81,0.00,349.41,57.00,33.00,355.90,24.47,18:13:57.713655
0.00,1843.81,0.00,349.41,57.00,33.00,355.90,24.47,18:13:57.923521
0.00,1843.81,0.00,349.41,57.00,33.00,355.90,24.47,18:13:58.124481
0.00,1843.81,0.00,349.41,57.00,33.00,355.90,24.47,18:13:58.333721
0.00,1843.81,0.00,349.41,57.00,33.00,355.90,24.47,18:13:58.523293
0.00,1843.81,0.00,349.41,57.00,33.00,355.90,24.47,18:13:58.733176
0.00,1843.81,0.00,349.41,57.00,33.00,355.90,24.47,18:13:58.933590
0.00,1091.59,0.00,349.41,54.00,33.00,355.90,24.48,18:13:59.133644
0.00,1091.59,0.00,349.41,54.00,33.00,355.90,24.48,18:13:59.343845
0.00,1091.59,0.00,349.41,54.00,33.00,355.90,24.48,18:13:59.543051
0.00,1091.59,0.00,349.41,54.00,33.00,355.90,24.48,18:13:59.743815
0.00,1091.59,0.00,349.41,54.00,33.00,355.90,24.48,18:13:59.943221
0.00,1091.59,0.00,349.41,54.00,33.00,355.90,24.48,18:14:00.153136
0.00,1091.59,0.00,349.41,54.00,33.00,355.90,24.48,18:14:00.353855
0.00,1091.59,0.00,349.41,54.00,33.00,355.90,24.48,18:14:00.553816
0.00,422.38,0.00,349.41,53.00,33.00,356.80,24.49,18:14:00.753350
0.00,422.38,0.00,349.41,53.00,33.00,356.80,24.49,18:14:00.953298
0.00,422.38,0.00,349.41,53.00,33.00,356.80,24.49,18:14:01.163031
0.00,422.38,0.00,349.41,53.00,33.00,356.80,24.49,18:14:01.363932
0.00,422.38,0.00,349.41,53.00,33.00,356.80,24.49,18:14:01.563361
0.00,422.38,0.00,349.41,53.00,33.00,356.80,24.49,18:14:01.793903
0.00,422.38,0.00,349.41,53.00,33.00,356.80,24.49,18:14:02.018692
0.00,422.38,0.00,349.41,53.00,33.00,356.80,24.49,18:14:02.213358
0.00,0.00,0.00,349.41,52.00,33.00,356.80,24.48,18:14:02.424085
0.00,0.00,0.00,349.41,52.00,33.00,356.80,24.48,18:14:02.624121
0.00,0.00,0.00,349.41,52.00,33.00,356.80,24.48,18:14:02.833961
0.00,0.00,0.00,349.41,52.00,33.00,356.80,24.48,18:14:03.025614
0.00,0.00,0.00,349.41,52.00,33.00,356.80,24.48,18:14:03.223215
0.00,0.00,0.00,349.41,52.00,33.00,356.80,24.48,18:14:03.433399
0.00,0.00,0.00,349.41,52.00,33.00,356.80,24.48,18:14:03.635998
0.00,0.00,0.00,349.41,52.00,33.00,356.80,24.48,18:14:03.834235
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.48,18:14:04.036768
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.48,18:14:04.243348
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.48,18:14:04.444243
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.48,18:14:04.645770
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.48,18:14:04.854042
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.48,18:14:05.053555
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.48,18:14:05.254266
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.50,18:14:05.504290
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.50,18:14:05.724357
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.50,18:14:05.924503
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.50,18:14:06.136516
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.50,18:14:06.334164
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.50,18:14:06.534261
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.50,18:14:06.734137
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.50,18:14:06.933955
0.00,0.00,0.00,349.41,51.00,33.00,356.80,24.50,18:14:07.143948
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:07.344203
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:07.543904
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:07.754062
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:07.954354
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:08.164145
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:08.364193
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:08.565462
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:08.784202
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:08.994364
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:09.193530
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:09.394502
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:09.594077
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:09.794263
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:09.993597
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:10.194513
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:10.404396
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:10.604061
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:10.836552
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:11.044482
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:11.246546
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:11.444026
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:11.658208
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:11.874466
0.00,0.00,0.00,349.41,50.00,33.00,356.90,24.48,18:14:12.094189
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:12.317084
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:12.527219
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:12.724490
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:12.924627
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:13.124654
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:13.344676
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:13.547436
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:13.754672
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:13.954287
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:14.154579
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:14.356153
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:14.553781
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:14.765490
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:14.964494
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:15.193877
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:15.404685
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:15.603858
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:15.804675
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:16.036563
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:16.247252
0.00,0.00,0.00,349.41,49.00,33.00,356.90,24.48,18:14:16.444687
